payment_id,customer_id,amount,payment_method,timestamp
5490,930101,44.71,PayPal,3/23/2024 3:54
5491,194237,333.18,Debit Card,5/23/2024 22:52
5492,874567,360.35,PayPal,1/19/2024 2:48
5493,943621,905.31,Bank Transfer,11/29/2023 21:20
5494,13185,162.46,PayPal,12/31/2023 15:09
5495,652338,169.37,Credit Card,10/11/2023 12:04
5496,783094,264.6,Credit Card,6/28/2024 6:11
5497,38098,378.1,Credit Card,10/12/2023 8:34
5498,415179,135.51,PayPal,9/30/2023 14:55
5499,563111,401.72,Debit Card,8/31/2023 5:13
5500,420375,238.37,Debit Card,1/19/2024 15:54
5501,962647,611.17,PayPal,4/2/2024 4:56
5502,649891,245.87,PayPal,1/2/2024 16:37
5503,385884,909.83,Credit Card,10/14/2023 21:04
5504,362171,497.99,Bank Transfer,7/11/2024 6:39
5505,511495,386.6,PayPal,3/23/2024 9:08
5506,159931,887.07,Credit Card,9/4/2023 2:16
5507,159425,853.82,Debit Card,12/16/2023 3:07
5508,181279,689.64,PayPal,2/19/2024 4:38
5509,82330,298.56,Credit Card,12/21/2023 2:50
5510,165792,968.63,PayPal,4/30/2024 19:52
5511,31837,241.45,Bank Transfer,1/28/2024 15:15
5512,616706,710.17,Bank Transfer,6/27/2024 13:39
5513,685307,107.74,Bank Transfer,12/14/2023 9:48
5514,33237,773.27,Debit Card,2/3/2024 0:39
5515,570280,207.38,Bank Transfer,6/12/2024 21:31
5516,436563,342.06,PayPal,12/28/2023 21:43
5517,503901,555.32,Debit Card,8/30/2023 0:46
5518,847093,161.36,Credit Card,9/29/2023 20:48
5519,742763,502.93,PayPal,9/10/2023 14:37
5520,824718,530.43,Bank Transfer,4/3/2024 20:18
5521,998174,764.38,Bank Transfer,9/20/2023 20:14
5522,19370,265.83,PayPal,2/28/2024 22:35
5523,643809,814,Credit Card,12/14/2023 9:48
5524,864086,35.88,Debit Card,8/31/2023 9:26
5525,283473,828.85,PayPal,7/19/2024 10:45
5526,597500,593.65,Debit Card,11/26/2023 23:25
5527,764413,310.45,Debit Card,5/8/2024 2:35
5528,190743,618.24,Bank Transfer,12/14/2023 14:44
5529,316890,830.03,Credit Card,8/22/2023 13:24
5530,759967,492.36,Bank Transfer,4/28/2024 17:51
5531,850105,369.43,Credit Card,7/10/2024 16:13
5532,767143,914.1,Bank Transfer,1/9/2024 4:48
5533,875154,961.24,Bank Transfer,5/12/2024 7:09
5534,561126,444.94,Credit Card,3/28/2024 1:49
5535,406974,650.14,Bank Transfer,9/4/2023 7:12
5536,320067,329.76,PayPal,2/9/2024 5:14
5537,17712,654.49,Credit Card,5/23/2024 2:40
5538,381272,264.44,Bank Transfer,5/17/2024 11:09
5539,395272,817.93,PayPal,1/21/2024 4:05
5540,849971,968.12,PayPal,12/6/2023 22:33
5541,127537,613.69,PayPal,11/27/2023 15:04
5542,359519,345.95,Debit Card,10/12/2023 7:21
5543,304486,904.83,Bank Transfer,9/3/2023 17:08
5544,440099,729.87,Credit Card,3/21/2024 16:37
5545,125464,782.81,Bank Transfer,3/23/2024 7:07
5546,748379,263.92,Bank Transfer,9/26/2023 2:00
5547,292241,825.31,Credit Card,12/2/2023 5:10
5548,195178,542.58,Credit Card,12/30/2023 10:22
5549,15274,58.31,PayPal,4/12/2024 20:40
5550,871737,343.62,Debit Card,7/21/2024 10:37
5551,812197,269.81,PayPal,1/19/2024 17:04
5552,607484,687.72,PayPal,11/3/2023 12:01
5553,80266,652.06,Debit Card,2/25/2024 20:16
5554,218692,322.4,PayPal,3/2/2024 2:17
5555,269054,44.85,Bank Transfer,9/13/2023 0:02
5556,50641,816.04,Bank Transfer,11/14/2023 17:01
5557,477396,433.93,Credit Card,12/25/2023 13:52
5558,824757,47.42,Debit Card,12/29/2023 19:50
5559,539005,572.27,PayPal,9/18/2023 7:35
5560,6362,76.2,Credit Card,4/17/2024 4:14
5561,186898,69.21,Bank Transfer,8/24/2023 6:52
5562,924061,224.44,Bank Transfer,8/15/2023 6:10
5563,889288,964.4,Credit Card,4/23/2024 10:53
5564,439911,327.14,Bank Transfer,5/6/2024 6:15
5565,874628,543.51,Credit Card,11/25/2023 0:44
5566,588469,918.33,Debit Card,3/19/2024 20:40
5567,550619,263.31,Credit Card,2/2/2024 14:58
5568,243444,997.01,PayPal,11/16/2023 19:34
5569,283224,416.03,Credit Card,1/17/2024 14:07
5570,475254,23.14,Credit Card,8/31/2023 22:33
5571,879571,333.26,Credit Card,9/3/2023 1:01
5572,982063,104.16,Credit Card,4/13/2024 12:12
5573,622471,743.04,Debit Card,10/19/2023 2:41
5574,158080,821.07,Debit Card,8/21/2023 23:43
5575,37468,294.51,Debit Card,2/24/2024 0:31
5576,627713,676.35,PayPal,11/20/2023 5:06
5577,101709,450.07,Credit Card,9/25/2023 1:05
5578,552240,206.21,PayPal,3/2/2024 2:33
5579,666262,278.93,Credit Card,2/17/2024 7:43
5580,74056,325.88,Credit Card,5/17/2024 8:01
5581,841790,661.84,Credit Card,12/25/2023 11:44
5582,335109,537.35,PayPal,2/9/2024 16:25
5583,123650,765.92,Debit Card,9/29/2023 2:43
5584,815075,695.44,Debit Card,10/18/2023 8:58
5585,47615,323.07,Bank Transfer,11/28/2023 9:20
5586,948389,959.52,Debit Card,2/25/2024 11:32
5587,177029,804.68,Debit Card,1/12/2024 7:58
5588,852684,427.36,PayPal,12/29/2023 22:03
5589,786096,790.26,Credit Card,8/28/2023 15:11
5590,724973,444.3,Credit Card,6/15/2024 1:05
5591,905852,367.28,Bank Transfer,11/15/2023 22:24
5592,320966,799.92,Credit Card,4/14/2024 14:47
5593,453545,933.8,Bank Transfer,6/26/2024 8:48
5594,685030,468.41,Debit Card,11/27/2023 5:33
5595,49719,222.55,Bank Transfer,7/15/2024 12:59
5596,517598,647.24,PayPal,8/30/2023 18:32
5597,460557,351.42,Credit Card,10/6/2023 5:47
5598,803418,545.23,Credit Card,5/23/2024 7:03
5599,267344,470.42,Bank Transfer,4/18/2024 22:36
5600,641049,778.09,Bank Transfer,4/3/2024 17:37
5601,125458,85.67,Bank Transfer,7/28/2023 2:06
5602,189263,116.73,PayPal,9/8/2023 8:24
5603,219475,749.72,Bank Transfer,2/6/2024 1:47
5604,782189,130.77,PayPal,8/3/2023 9:36
5605,612114,342.81,Debit Card,12/31/2023 6:33
5606,446884,987.17,Credit Card,12/13/2023 21:09
5607,960994,707.21,Bank Transfer,4/17/2024 18:34
5608,388171,364.82,Credit Card,8/21/2023 5:36
5609,903264,515.99,Credit Card,9/7/2023 3:46
5610,414199,623.44,Bank Transfer,11/18/2023 4:12
5611,149275,138.96,PayPal,7/25/2023 17:24
5612,432371,275.19,Debit Card,11/3/2023 3:52
5613,798448,57.32,PayPal,7/19/2024 17:44
5614,392032,297.08,PayPal,5/8/2024 11:56
5615,647722,250.26,Debit Card,7/26/2023 0:35
5616,832866,587.05,Debit Card,11/19/2023 17:50
5617,579973,113.87,Debit Card,11/30/2023 18:39
5618,97484,252.59,PayPal,9/17/2023 0:50
5619,810413,235.51,PayPal,10/2/2023 17:09
5620,828430,15.82,Credit Card,10/13/2023 3:37
5621,750663,123.93,Credit Card,5/4/2024 0:06
5622,901896,688.34,Debit Card,12/19/2023 15:50
5623,213074,334.33,Credit Card,12/2/2023 8:44
5624,514279,240.15,Bank Transfer,1/9/2024 6:51
5625,359539,948.3,PayPal,3/19/2024 2:09
5626,994936,64.28,PayPal,9/20/2023 8:56
5627,489940,413.39,PayPal,3/1/2024 12:06
5628,638150,498.21,Bank Transfer,1/28/2024 10:21
5629,931329,764.89,PayPal,2/12/2024 2:59
5630,873480,916.63,Bank Transfer,7/15/2024 16:46
5631,273916,108.2,Bank Transfer,6/5/2024 4:38
5632,990591,329.68,Bank Transfer,1/21/2024 19:44
5633,691006,542.43,PayPal,1/15/2024 18:28
5634,461866,364.02,PayPal,12/20/2023 21:44
5635,296168,644.45,Debit Card,11/11/2023 17:38
5636,152606,631.13,Bank Transfer,3/29/2024 8:44
5637,117817,960.98,PayPal,1/14/2024 17:34
5638,794086,915.48,Credit Card,8/11/2023 9:32
5639,301092,63.9,Debit Card,6/21/2024 4:11
5640,746473,933.71,Debit Card,2/1/2024 14:35
5641,414005,974.58,Debit Card,1/17/2024 6:25
5642,602636,946.18,Credit Card,3/20/2024 22:03
5643,149545,392.83,Debit Card,11/29/2023 3:57
5644,353566,82.54,PayPal,7/28/2023 7:16
5645,805674,741.42,Debit Card,2/13/2024 1:36
5646,798757,892.75,Debit Card,7/26/2023 18:09
5647,883325,271.86,Debit Card,6/1/2024 18:41
5648,669108,696.78,PayPal,5/28/2024 14:28
5649,466527,891.65,Bank Transfer,1/30/2024 21:31
5650,649696,31.49,Credit Card,11/29/2023 3:18
5651,755026,479.26,Debit Card,6/10/2024 6:53
5652,68251,977.86,Credit Card,6/4/2024 13:09
5653,372386,128.26,Bank Transfer,11/17/2023 10:04
5654,617275,509.49,PayPal,1/7/2024 8:17
5655,34820,507.35,Bank Transfer,12/16/2023 23:12
5656,143626,733.21,Bank Transfer,9/12/2023 7:51
5657,168495,969.11,Debit Card,10/6/2023 5:03
5658,965331,778.01,Bank Transfer,3/18/2024 10:47
5659,209487,339.9,PayPal,5/17/2024 10:02
5660,139794,284.39,Debit Card,3/12/2024 9:58
5661,879032,771.02,Debit Card,5/31/2024 8:11
5662,205266,859.47,Credit Card,9/19/2023 6:48
5663,88778,356.02,Debit Card,5/15/2024 15:25
5664,710848,878.29,Credit Card,3/2/2024 20:07
5665,390788,472.43,PayPal,12/17/2023 11:26
5666,561230,122.62,Bank Transfer,2/12/2024 19:41
5667,713256,905.16,Credit Card,5/30/2024 0:33
5668,573673,227.86,Credit Card,2/7/2024 10:03
5669,449462,917.55,Debit Card,4/1/2024 6:55
5670,690436,940.62,Debit Card,5/4/2024 23:19
5671,502788,580.12,Debit Card,5/26/2024 21:24
5672,869265,256.85,Bank Transfer,6/9/2024 0:24
5673,704903,536.96,Bank Transfer,7/6/2024 16:57
5674,927682,505.36,PayPal,1/9/2024 10:15
5675,312841,392.9,Credit Card,1/2/2024 23:08
5676,972783,865.04,Bank Transfer,10/12/2023 0:16
5677,870610,235.73,Credit Card,2/28/2024 4:31
5678,624663,667.7,PayPal,1/18/2024 2:46
5679,517858,882.01,Bank Transfer,12/6/2023 14:22
5680,773734,61.73,Debit Card,4/23/2024 7:13
5681,785044,825.96,Debit Card,5/4/2024 11:34
5682,430857,312.88,Debit Card,4/6/2024 0:12
5683,973852,203.66,Debit Card,3/25/2024 6:46
5684,88068,440.42,Debit Card,1/24/2024 11:11
5685,352502,137.8,Credit Card,5/17/2024 17:46
5686,542804,900.15,Bank Transfer,12/21/2023 21:05
5687,845713,69.29,Debit Card,10/7/2023 7:15
5688,503108,614.08,Debit Card,4/12/2024 19:02
5689,632823,88.52,Credit Card,9/14/2023 18:28
5690,134288,401.79,Bank Transfer,7/8/2024 21:37
5691,321372,587.41,Bank Transfer,3/13/2024 5:38
5692,768686,723.47,Bank Transfer,4/10/2024 2:31
5693,374797,539.92,Bank Transfer,11/6/2023 0:46
5694,318396,402.91,PayPal,4/24/2024 16:00
5695,152672,191.46,PayPal,12/2/2023 21:30
5696,645895,420.3,Debit Card,9/6/2023 0:25
5697,974990,290.41,Debit Card,6/12/2024 0:40
5698,678585,78.07,Credit Card,3/1/2024 12:57
5699,372481,48.8,PayPal,3/19/2024 3:36
5700,255427,457.78,Credit Card,4/23/2024 7:28
5701,174540,875.6,Debit Card,12/21/2023 11:22
5702,132063,800.38,PayPal,1/23/2024 11:59
5703,503805,138.41,Credit Card,4/9/2024 7:43
5704,512327,295.06,Credit Card,5/23/2024 5:26
5705,879501,34.06,PayPal,9/11/2023 22:21
5706,561395,152.19,Debit Card,12/2/2023 11:24
5707,749325,451.49,PayPal,9/8/2023 23:50
5708,659491,275.08,Debit Card,12/25/2023 8:30
5709,304414,559.5,Debit Card,5/1/2024 20:04
5710,767443,592.67,Bank Transfer,2/29/2024 14:38
5711,772026,705.58,Credit Card,5/10/2024 8:24
5712,439889,951.93,PayPal,4/29/2024 6:59
5713,876501,581.15,PayPal,12/4/2023 7:51
5714,670056,761.37,PayPal,7/19/2024 8:28
5715,343494,533.75,Bank Transfer,12/4/2023 1:47
5716,532861,275.43,PayPal,7/3/2024 6:50
5717,760738,402.91,PayPal,5/17/2024 13:29
5718,979012,330.61,Debit Card,7/1/2024 4:30
5719,14798,791.84,Debit Card,6/14/2024 11:34
5720,891124,942.95,Bank Transfer,11/11/2023 1:11
5721,527209,983.47,Debit Card,10/28/2023 18:46
5722,551688,619.14,Bank Transfer,12/3/2023 10:46
5723,871510,795.11,Bank Transfer,8/23/2023 5:58
5724,900655,222.41,PayPal,11/30/2023 6:54
5725,938503,449.09,PayPal,6/4/2024 12:16
5726,328054,37.77,Credit Card,8/2/2023 23:08
5727,603120,194.91,Debit Card,8/22/2023 15:21
5728,83409,37.32,Debit Card,12/12/2023 11:06
5729,467552,535.18,Bank Transfer,8/15/2023 20:20
5730,142126,974.16,Bank Transfer,1/26/2024 15:07
5731,609800,374.55,Credit Card,1/18/2024 19:59
5732,90831,918.32,Credit Card,4/26/2024 7:55
5733,117953,782.19,Credit Card,10/4/2023 18:11
5734,958928,336.09,Bank Transfer,12/17/2023 15:19
5735,263897,137.5,PayPal,12/5/2023 15:51
5736,387678,574.71,Debit Card,2/25/2024 20:35
5737,889977,215.63,PayPal,9/14/2023 6:12
5738,575008,647.48,PayPal,7/6/2024 12:37
5739,510827,458.48,PayPal,10/2/2023 16:36
5740,631901,490.58,PayPal,8/12/2023 20:35
5741,91154,675.84,Bank Transfer,3/7/2024 19:02
5742,886112,486.64,Credit Card,3/24/2024 17:14
5743,627245,707.18,PayPal,11/9/2023 5:30
5744,775774,782.56,Debit Card,11/2/2023 10:53
5745,280913,857.47,Debit Card,3/17/2024 21:50
5746,956735,455.59,Debit Card,2/20/2024 5:20
5747,820803,838.91,PayPal,9/1/2023 18:45
5748,509679,786.89,Credit Card,1/14/2024 19:41
5749,914979,392.4,Bank Transfer,12/14/2023 10:52
5750,725589,234.12,PayPal,3/29/2024 6:32
5751,763152,673.13,Debit Card,9/7/2023 11:50
5752,619627,811.23,PayPal,3/24/2024 9:36
5753,861084,170.45,Debit Card,10/15/2023 7:39
5754,888755,728.51,Debit Card,8/19/2023 23:52
5755,26747,951.7,Bank Transfer,3/24/2024 10:47
5756,926284,875.86,Credit Card,7/25/2023 22:49
5757,656992,482.84,Debit Card,5/7/2024 19:43
5758,615549,958.96,Debit Card,3/19/2024 3:12
5759,384630,984.81,Credit Card,5/10/2024 2:09
5760,660525,74.47,Bank Transfer,3/25/2024 19:26
5761,135940,875.58,PayPal,12/31/2023 2:26
5762,150051,550.74,PayPal,4/19/2024 16:41
5763,97219,912.39,PayPal,8/24/2023 11:28
5764,283767,626.02,Debit Card,6/9/2024 1:59
5765,682530,105.86,Bank Transfer,12/27/2023 20:14
5766,472558,65.57,PayPal,1/2/2024 10:18
5767,62420,144.14,Credit Card,5/21/2024 11:13
5768,148536,512.93,PayPal,4/20/2024 19:08
5769,589614,834.43,Bank Transfer,2/29/2024 3:27
5770,134015,818.13,Debit Card,9/7/2023 19:55
5771,810502,887.69,PayPal,3/2/2024 16:59
5772,925193,172.96,Bank Transfer,5/30/2024 8:51
5773,23370,235.68,PayPal,1/2/2024 5:37
5774,304958,668.19,Credit Card,4/30/2024 9:03
5775,944869,846.48,Bank Transfer,5/19/2024 16:12
5776,458887,361.88,Debit Card,11/14/2023 22:43
5777,268126,258.98,PayPal,6/22/2024 3:46
5778,548937,783.1,PayPal,9/29/2023 5:48
5779,50162,814.98,Credit Card,7/31/2023 12:23
5780,251563,666.09,PayPal,7/30/2023 10:43
5781,554719,34.47,Credit Card,9/10/2023 0:20
5782,254069,154.56,Bank Transfer,6/3/2024 4:22
5783,406516,238.08,Bank Transfer,1/19/2024 23:50
5784,422088,821.81,Credit Card,10/8/2023 9:16
5785,949681,63.61,Credit Card,1/19/2024 7:37
5786,927026,494.27,PayPal,6/2/2024 18:09
5787,978558,113.08,Debit Card,2/17/2024 16:33
5788,154857,219.52,Bank Transfer,9/14/2023 10:26
5789,894335,953.57,Credit Card,2/24/2024 19:14
5790,630219,803.59,Bank Transfer,9/13/2023 8:11
5791,408743,769.08,Credit Card,11/11/2023 3:37
5792,30221,506.46,Credit Card,9/25/2023 4:54
5793,678270,10.95,Bank Transfer,8/2/2023 11:56
5794,410364,379,Debit Card,11/1/2023 23:11
5795,68010,537.58,Bank Transfer,3/31/2024 11:11
5796,181099,987.9,PayPal,3/24/2024 9:33
5797,902148,519.57,Credit Card,2/27/2024 5:50
5798,387036,398.87,Credit Card,10/26/2023 21:11
5799,22633,796.39,Debit Card,12/9/2023 17:23
5800,370036,251.8,Debit Card,5/14/2024 18:17
5801,412263,652.9,Bank Transfer,8/11/2023 23:05
5802,774397,39.94,Debit Card,2/3/2024 11:59
5803,833697,803.56,PayPal,2/26/2024 3:51
5804,361806,964.51,Credit Card,8/6/2023 8:50
5805,788185,798.45,PayPal,12/3/2023 23:13
5806,210301,972.58,Bank Transfer,9/25/2023 2:55
5807,896619,685.87,Credit Card,8/26/2023 12:38
5808,146169,740.41,Bank Transfer,5/6/2024 1:51
5809,593813,127.6,Credit Card,8/12/2023 0:08
5810,327156,346.16,Debit Card,10/6/2023 4:50
5811,739970,89.33,Debit Card,9/20/2023 5:36
5812,703349,997.05,Credit Card,12/29/2023 3:07
5813,668412,884.14,Debit Card,8/6/2023 6:15
5814,489976,893.11,PayPal,5/22/2024 0:31
5815,60953,427,Credit Card,8/10/2023 17:41
5816,861633,834.73,Debit Card,12/20/2023 23:23
5817,281675,525.41,Debit Card,5/30/2024 12:47
5818,918678,870.59,PayPal,1/26/2024 2:39
5819,60853,658.48,Debit Card,7/31/2023 16:34
5820,886192,565.2,Bank Transfer,10/2/2023 11:37
5821,818807,828.61,Debit Card,9/9/2023 9:36
5822,145564,590.26,PayPal,5/25/2024 12:44
5823,147862,557.04,Debit Card,3/9/2024 18:10
5824,335455,808.94,Debit Card,12/5/2023 5:40
5825,114382,745.53,Debit Card,2/12/2024 6:20
5826,488600,521.69,Credit Card,9/9/2023 13:38
5827,456928,336.22,Bank Transfer,2/10/2024 17:16
5828,709570,597.83,Credit Card,12/27/2023 4:20
5829,278185,614.77,Debit Card,5/28/2024 23:54
5830,785813,952.47,Debit Card,1/9/2024 0:02
5831,845322,589.8,Bank Transfer,4/20/2024 16:35
5832,732092,873.4,PayPal,3/6/2024 9:00
5833,806957,562.64,Debit Card,2/25/2024 14:25
5834,139096,893.09,PayPal,7/19/2024 7:22
5835,780474,758.94,Bank Transfer,8/1/2023 4:20
5836,613953,358.3,PayPal,5/27/2024 21:42
5837,485987,667.45,Credit Card,3/25/2024 8:54
5838,690038,185.47,Credit Card,6/8/2024 9:13
5839,920075,338.09,Debit Card,11/10/2023 19:31
5840,973118,456.79,Bank Transfer,12/4/2023 7:46
5841,729961,341.42,Debit Card,8/3/2023 14:42
5842,390678,253.44,PayPal,3/1/2024 3:46
5843,510282,726.7,Debit Card,10/28/2023 10:19
5844,901652,813.88,Debit Card,6/1/2024 9:08
5845,884190,434.72,PayPal,4/20/2024 21:22
5846,474986,250.88,Credit Card,6/14/2024 3:26
5847,230966,435.12,PayPal,5/15/2024 12:37
5848,811935,966.38,Bank Transfer,5/16/2024 22:48
5849,419011,617.03,Debit Card,12/27/2023 8:43
5850,314414,81.11,Credit Card,9/3/2023 5:28
5851,876210,178.93,Debit Card,8/12/2023 20:41
5852,941220,293.21,Debit Card,2/21/2024 13:50
5853,260089,910.08,PayPal,7/24/2023 5:25
5854,837749,508.54,Debit Card,8/28/2023 1:46
5855,534628,401,Bank Transfer,11/30/2023 13:16
5856,182633,878.38,Debit Card,12/19/2023 23:56
5857,599885,999.71,Credit Card,10/30/2023 6:16
5858,981378,482.9,PayPal,3/9/2024 4:02
5859,268378,340.08,Debit Card,6/22/2024 18:14
5860,21315,911.7,Credit Card,1/30/2024 16:45
5861,945226,936.38,Credit Card,7/27/2023 10:19
5862,118553,677.29,PayPal,6/5/2024 13:25
5863,469942,464.7,Credit Card,11/29/2023 19:38
5864,134696,438.97,PayPal,10/15/2023 11:37
5865,665402,910.42,Bank Transfer,6/18/2024 8:13
5866,822292,194.14,Bank Transfer,10/21/2023 9:45
5867,217715,683.46,PayPal,12/14/2023 13:10
5868,668155,466.93,Credit Card,4/29/2024 19:51
5869,302424,519.58,Debit Card,11/18/2023 13:33
5870,937535,330.77,Credit Card,9/13/2023 15:23
5871,972551,128.25,PayPal,7/8/2024 1:04
5872,617284,166.59,PayPal,6/7/2024 20:53
5873,787593,65.65,Credit Card,10/13/2023 5:40
5874,955585,919.52,Bank Transfer,3/30/2024 13:33
5875,566870,423.45,Debit Card,11/6/2023 14:25
5876,985532,922.09,Credit Card,7/20/2024 22:13
5877,951898,189.26,Bank Transfer,9/18/2023 7:09
5878,69149,160.02,PayPal,1/12/2024 5:23
5879,18030,482.16,Bank Transfer,11/2/2023 13:28
5880,227099,333.65,Credit Card,8/5/2023 18:41
5881,376747,976.5,PayPal,8/3/2023 20:24
5882,601524,114.99,Credit Card,1/29/2024 12:41
5883,416372,846.92,Bank Transfer,5/31/2024 2:00
5884,49778,928.86,Debit Card,9/10/2023 2:19
5885,142657,488.26,PayPal,6/22/2024 12:21
5886,101781,168.92,Bank Transfer,1/11/2024 6:39
5887,975777,266.21,Credit Card,3/10/2024 11:53
5888,577138,475.51,Bank Transfer,3/24/2024 5:17
5889,481053,134.64,PayPal,8/1/2023 13:02
5890,413831,152.62,Credit Card,11/3/2023 5:29
5891,954011,516.62,Debit Card,4/24/2024 15:07
5892,135228,699.51,Bank Transfer,12/25/2023 22:42
5893,592644,620.95,PayPal,2/19/2024 0:58
5894,970633,963.93,Debit Card,11/18/2023 11:34
5895,214646,925.06,Credit Card,12/19/2023 13:28
5896,606137,523.21,Credit Card,2/22/2024 19:26
5897,891060,527.81,Bank Transfer,11/10/2023 10:13
5898,262014,852.01,PayPal,6/2/2024 9:14
5899,360966,259.37,Credit Card,7/16/2024 10:43
5900,254400,226.42,Credit Card,8/15/2023 14:59
5901,650081,503.62,PayPal,6/26/2024 12:09
5902,422397,40.01,Credit Card,3/9/2024 19:08
5903,586119,951.51,Credit Card,7/9/2024 14:53
5904,609768,782.41,Debit Card,1/15/2024 19:58
5905,465751,721.71,Debit Card,1/11/2024 14:20
5906,777996,833.7,Bank Transfer,5/13/2024 6:36
5907,57632,541.86,PayPal,11/17/2023 0:24
5908,703167,395.35,Debit Card,2/24/2024 11:02
5909,848102,977.86,PayPal,10/27/2023 21:08
5910,620336,380.14,Bank Transfer,9/7/2023 4:49
5911,139006,11.17,PayPal,7/1/2024 20:40
5912,795165,922.71,Bank Transfer,7/5/2024 13:47
5913,82502,180.44,Debit Card,3/23/2024 22:43
5914,205187,684.44,Credit Card,12/26/2023 16:03
5915,72372,468.44,Credit Card,9/11/2023 8:11
5916,261737,240.08,Debit Card,8/28/2023 12:08
5917,35199,259.89,Bank Transfer,4/21/2024 3:28
5918,29925,592.23,Bank Transfer,11/29/2023 21:13
5919,629164,319.72,PayPal,6/17/2024 3:15
5920,457644,446.77,Bank Transfer,1/6/2024 17:57
5921,530810,399.03,PayPal,12/24/2023 21:54
5922,265475,287.47,PayPal,2/24/2024 16:31
5923,710056,324.73,Debit Card,1/10/2024 11:13
5924,218856,526.11,Credit Card,5/23/2024 14:10
5925,631307,563.57,PayPal,2/25/2024 23:37
5926,412142,114.78,Credit Card,12/7/2023 22:16
5927,919930,252.39,Debit Card,11/28/2023 13:43
5928,901515,24.15,Credit Card,10/30/2023 9:56
5929,234952,434.59,PayPal,1/12/2024 13:56
5930,964340,628.84,Debit Card,2/12/2024 9:02
5931,172556,912.44,Debit Card,2/9/2024 13:40
5932,131518,930.84,Credit Card,12/4/2023 15:23
5933,409711,998.34,PayPal,7/30/2023 12:08
5934,136191,930.01,PayPal,7/13/2024 21:49
5935,306144,989.07,Credit Card,4/5/2024 7:21
5936,115130,795.72,PayPal,12/27/2023 11:33
5937,866968,535.32,Bank Transfer,5/9/2024 16:46
5938,822205,101.25,PayPal,1/21/2024 0:52
5939,531657,422.39,Bank Transfer,5/15/2024 13:45
5940,797739,398.89,Bank Transfer,3/3/2024 16:56
5941,736620,719.56,Bank Transfer,4/2/2024 0:50
5942,166578,31.68,Bank Transfer,7/30/2023 3:22
5943,840670,717.01,Bank Transfer,7/31/2023 14:38
5944,24184,890.9,Credit Card,2/19/2024 8:40
5945,436072,327.77,Credit Card,10/1/2023 14:19
5946,529716,178.36,Bank Transfer,9/25/2023 2:41
5947,220215,885.86,PayPal,12/24/2023 23:21
5948,212146,924.32,Bank Transfer,11/23/2023 18:06
5949,197999,381.62,Debit Card,9/3/2023 11:02
5950,701878,475.18,Credit Card,11/11/2023 12:22
5951,885833,882.6,Debit Card,12/27/2023 8:12
5952,220438,669.64,Credit Card,6/8/2024 14:55
5953,658412,884.43,Credit Card,3/9/2024 5:36
5954,42388,364.97,PayPal,11/6/2023 0:09
5955,718567,847.23,PayPal,3/30/2024 5:46
5956,702035,420.02,Debit Card,3/26/2024 17:59
5957,8922,684.2,Credit Card,7/14/2024 9:10
5958,719810,214.62,PayPal,2/25/2024 20:55
5959,919343,894.15,Bank Transfer,11/27/2023 2:07
5960,695781,336.83,Bank Transfer,6/9/2024 3:19
5961,606824,619.95,Credit Card,11/8/2023 11:54
5962,329345,301.95,Bank Transfer,1/1/2024 11:08
5963,767321,864.28,Credit Card,9/14/2023 0:10
5964,223983,40.21,Credit Card,9/26/2023 21:25
5965,380952,413.8,Debit Card,10/13/2023 17:12
5966,567103,228.17,Credit Card,5/18/2024 17:14
5967,703069,121.86,Credit Card,10/25/2023 2:55
5968,812356,796.84,Bank Transfer,6/6/2024 2:09
5969,706552,947.88,Credit Card,9/29/2023 9:10
5970,265318,159.37,Debit Card,6/23/2024 9:42
5971,718037,650.95,Bank Transfer,5/1/2024 22:07
5972,324799,644.85,Bank Transfer,8/26/2023 10:23
5973,316345,206.73,Debit Card,5/28/2024 22:55
5974,399160,701.05,Debit Card,4/25/2024 3:09
5975,45550,419.79,Credit Card,1/17/2024 4:04
5976,226482,424.34,Bank Transfer,2/29/2024 11:09
5977,242654,327.71,Credit Card,9/29/2023 11:18
5978,413031,607.47,Bank Transfer,2/10/2024 2:09
5979,718087,778.22,Debit Card,3/8/2024 1:11
5980,965556,665.21,Bank Transfer,2/23/2024 0:16
5981,703694,816.38,Debit Card,3/19/2024 18:34
5982,961408,953.01,Bank Transfer,3/16/2024 12:22
5983,533401,966.22,PayPal,5/22/2024 20:47
5984,786948,564.44,PayPal,8/20/2023 12:57
5985,942059,564.14,Bank Transfer,7/4/2024 15:23
5986,169574,712.25,PayPal,10/4/2023 16:22
5987,350826,408.18,Bank Transfer,3/9/2024 21:11
5988,757084,846.66,Credit Card,4/24/2024 3:30
5989,468993,423.31,Credit Card,11/14/2023 14:11
5990,879165,311.09,Debit Card,5/2/2024 11:11
5991,694236,448.25,PayPal,9/18/2023 23:41
5992,642435,533.73,Credit Card,11/1/2023 23:22
5993,91521,842.03,Debit Card,6/25/2024 6:04
5994,646238,433.32,Debit Card,1/27/2024 5:51
5995,569603,993.2,PayPal,4/13/2024 19:00
5996,205679,587.91,Bank Transfer,8/11/2023 2:05
5997,396842,407.82,Debit Card,5/15/2024 7:52
5998,115375,262.11,Credit Card,11/7/2023 5:29
5999,661177,433.23,Debit Card,2/7/2024 0:38
6000,577207,350.11,PayPal,8/21/2023 1:40
6001,826313,957.4,Bank Transfer,10/2/2023 12:21
6002,83672,231.78,Credit Card,10/25/2023 1:36
