sale_id,customer_id,product_id,quantity,timestamp
5505,439754,243102,2,2023-10-25 11:54:08
5506,401133,23683,2,2023-12-10 12:37:56
5507,302515,932608,4,2023-08-10 13:10:04
5508,824278,804586,3,2023-07-24 21:49:14
5509,556712,583546,3,2024-07-19 00:46:42
5510,602884,176096,5,2023-12-03 15:18:22
5511,526773,998998,3,2023-10-28 13:09:49
5512,970909,52949,3,2023-08-15 10:26:15
5513,730441,576613,5,2023-09-06 20:29:08
5514,267783,402635,2,2024-01-16 02:35:30
5515,543851,23999,3,2023-11-26 13:46:49
5516,827287,807003,2,2024-03-14 22:22:10
5517,726553,70128,4,2023-09-12 11:18:16
5518,732038,72987,3,2023-12-26 01:11:56
5519,243832,819167,2,2024-02-19 20:12:55
5520,554722,177347,1,2023-11-28 17:56:41
5521,36249,582762,2,2024-01-17 21:28:00
5522,574313,393177,4,2023-08-31 20:38:50
5523,584045,255237,3,2024-05-09 05:57:01
5524,441817,644894,1,2023-10-02 12:23:55
5525,436910,984049,1,2023-08-28 15:50:58
5526,424385,981541,5,2023-09-30 01:47:50
5527,321758,795993,3,2024-05-09 22:18:15
5528,519876,763058,2,2023-09-05 02:38:22
5529,277779,871365,2,2024-02-17 03:31:18
5530,405260,254139,1,2024-03-17 20:09:24
5531,298512,371803,2,2024-01-26 07:00:18
5532,525157,708285,3,2024-03-06 10:58:46
5533,772532,238666,5,2023-09-29 21:37:02
5534,40460,151033,5,2024-03-20 12:11:07
5535,932282,428988,3,2024-04-06 20:19:45
5536,664890,280488,1,2024-05-16 09:34:13
5537,203380,676920,4,2023-10-07 02:54:57
5538,493923,956936,1,2023-10-21 12:33:50
5539,931236,61127,1,2023-09-01 20:38:29
5540,223024,483213,3,2024-05-12 02:21:38
5541,399040,103412,2,2023-10-25 13:21:55
5542,65793,952342,4,2024-02-20 11:01:49
5543,454738,84585,2,2024-06-11 05:45:20
5544,530347,909303,1,2024-01-19 14:28:52
5545,653966,972231,4,2023-10-26 12:57:59
5546,957951,774224,5,2023-12-19 19:58:44
5547,489840,108711,3,2024-03-17 10:31:11
5548,807208,118489,4,2023-12-14 14:02:45
5549,389644,989141,5,2024-05-08 14:59:01
5550,658617,849961,3,2024-01-20 02:06:28
5551,608064,699379,4,2023-08-27 23:55:58
5552,494908,734151,4,2023-08-04 19:49:31
5553,269995,830925,5,2023-08-14 10:23:46
5554,864229,673995,2,2024-01-11 20:00:04
5555,751357,313510,4,2024-04-23 11:45:35
5556,196225,218741,2,2023-08-05 09:58:52
5557,173061,471287,5,2023-11-02 07:27:27
5558,446277,647873,2,2024-01-16 12:04:28
5559,937549,21194,5,2024-06-14 23:50:01
5560,949788,111033,4,2024-06-01 06:07:36
5561,475411,92287,5,2023-07-28 07:24:32
5562,615455,878757,2,2023-12-10 21:51:12
5563,908369,447905,4,2024-02-15 18:40:48
5564,365047,141326,3,2024-03-24 15:46:53
5565,380279,494157,5,2024-07-01 22:19:18
5566,130478,687032,4,2024-07-09 20:16:23
5567,570650,134004,4,2023-10-14 15:52:40
5568,526173,582157,4,2024-01-13 01:08:07
5569,394631,554803,2,2024-06-07 10:06:46
5570,262453,678530,5,2024-03-09 16:11:14
5571,410485,939148,3,2023-11-07 08:30:59
5572,439616,315528,2,2023-10-24 18:07:37
5573,446805,10856,1,2023-09-08 08:58:00
5574,315802,471588,5,2024-01-04 22:29:18
5575,70678,945753,2,2023-11-03 04:19:18
5576,136660,875265,3,2024-01-20 07:59:41
5577,868665,17103,4,2024-04-08 00:33:54
5578,934019,738218,2,2024-04-17 12:38:59
5579,78528,184578,3,2023-09-15 16:49:22
5580,606865,653276,3,2023-08-26 04:36:48
5581,938098,581878,5,2024-06-27 05:39:45
5582,730984,759900,4,2023-12-15 18:35:04
5583,248518,202851,3,2023-11-30 01:21:55
5584,774945,232854,3,2023-09-03 07:56:47
5585,217648,239481,2,2024-03-07 07:27:10
5586,441842,110511,3,2024-05-11 09:08:12
5587,478273,989424,5,2024-02-04 15:44:56
5588,667959,347415,4,2023-11-23 02:59:55
5589,43146,342353,5,2024-06-01 07:09:43
5590,309715,10198,2,2023-11-22 22:13:54
5591,756441,182328,3,2023-12-28 03:19:39
5592,65559,597396,5,2024-07-10 19:51:56
5593,657163,361790,5,2024-05-31 22:22:53
5594,576506,279257,2,2023-12-23 11:56:50
5595,591750,976086,1,2024-02-22 08:37:59
5596,759189,217364,4,2023-07-24 11:07:11
5597,904193,75032,4,2024-06-17 16:11:30
5598,681963,65319,4,2024-03-18 18:00:54
5599,994774,277862,1,2024-03-16 14:31:21
5600,635346,961048,5,2024-01-31 21:30:00
5601,692866,336571,1,2024-01-24 13:58:39
5602,968803,222919,5,2024-02-08 11:03:24
5603,116290,466527,1,2024-02-07 00:35:01
5604,490597,579459,2,2024-06-27 12:38:36
5605,433082,272090,3,2023-09-29 06:47:55
5606,236239,140638,4,2024-03-11 05:20:56
5607,908262,999178,4,2023-10-10 22:33:25
5608,556036,47113,1,2024-05-15 09:25:34
5609,533503,888444,4,2023-10-20 08:21:25
5610,121173,192702,4,2023-11-17 21:26:33
5611,325689,332713,5,2024-04-19 23:53:18
5612,441827,359925,2,2024-02-20 01:50:59
5613,419556,348426,3,2023-08-06 05:20:11
5614,139487,454769,5,2023-10-01 17:13:13
5615,619707,289256,5,2024-07-10 01:04:52
5616,885802,502857,5,2023-11-23 21:14:51
5617,658877,61155,1,2024-05-14 04:10:02
5618,969614,495003,4,2023-11-21 10:53:48
5619,364327,342460,1,2023-09-10 19:36:16
5620,82035,409171,4,2024-06-13 06:04:24
5621,757822,310642,5,2024-03-07 11:26:09
5622,451582,637158,3,2024-01-29 18:03:08
5623,921636,90601,1,2023-12-07 08:29:26
5624,837476,589421,2,2024-04-30 17:25:17
5625,48734,521480,1,2023-10-06 23:44:13
5626,435975,52640,5,2023-10-21 13:05:09
5627,561231,245914,1,2023-08-10 01:05:05
5628,383231,676850,5,2024-01-30 12:37:12
5629,735727,216985,1,2024-07-09 10:36:07
5630,851878,457037,3,2023-08-26 22:41:52
5631,357051,401903,3,2024-04-27 12:49:20
5632,728405,432048,1,2024-02-02 12:25:47
5633,299545,30026,3,2024-05-02 18:19:59
5634,209792,360883,3,2024-07-03 16:42:54
5635,1655,251712,3,2023-12-14 02:20:17
5636,968875,526386,1,2023-09-03 06:53:45
5637,700716,869132,5,2024-04-24 18:27:30
5638,713598,722606,2,2023-10-13 19:03:25
5639,755834,248452,1,2024-02-07 12:55:30
5640,453911,149126,5,2024-01-15 01:11:28
5641,874022,392843,1,2023-09-09 11:21:44
5642,323966,118836,4,2023-10-29 11:37:52
5643,978695,696424,1,2023-12-27 05:46:21
5644,218733,575723,3,2023-08-11 03:28:53
5645,279964,100506,1,2023-11-29 14:27:59
5646,337973,854801,2,2023-12-25 15:37:04
5647,173489,210763,5,2024-04-30 17:32:50
5648,555743,18226,2,2024-02-06 08:50:20
5649,52826,254683,3,2024-03-16 15:12:04
5650,461131,587826,2,2024-04-18 09:05:39
5651,871212,902665,4,2023-09-20 06:36:42
5652,442749,165994,5,2024-04-24 19:16:53
5653,221403,733099,5,2024-07-04 10:10:58
5654,643877,701418,2,2023-09-05 04:46:27
5655,163784,146930,2,2024-06-27 16:22:50
5656,525445,982498,1,2024-03-08 10:47:47
5657,231256,28846,4,2024-04-07 09:10:34
5658,377727,632334,5,2023-09-05 23:02:53
5659,267351,540819,5,2023-09-02 11:10:39
5660,551435,24321,1,2023-09-05 09:16:33
5661,30051,491986,2,2024-05-22 19:06:45
5662,788960,996806,1,2024-04-13 09:50:50
5663,582166,639825,2,2024-06-19 12:34:04
5664,831079,259470,3,2024-02-28 07:20:58
5665,711675,689198,1,2023-11-19 14:31:59
5666,471410,23388,5,2023-10-13 18:38:33
5667,950037,731060,3,2024-01-23 23:21:51
5668,675288,940193,1,2024-03-25 10:15:31
5669,866684,443762,5,2024-06-09 12:27:27
5670,592376,894750,4,2023-08-24 19:06:15
5671,88391,822413,1,2024-02-03 02:31:51
5672,224041,956861,3,2024-06-19 10:01:40
5673,589983,919261,3,2023-09-09 05:35:43
5674,70104,541902,2,2024-03-07 08:53:10
5675,505338,286004,4,2023-11-07 06:01:44
5676,752929,30678,3,2023-09-13 11:26:16
5677,121233,837567,3,2024-06-25 20:36:17
5678,231718,27995,2,2024-03-19 17:28:35
5679,137338,304075,2,2024-03-10 04:20:57
5680,557220,621528,5,2023-07-28 10:56:23
5681,614074,767608,5,2024-07-20 03:07:06
5682,772316,351162,4,2024-04-23 09:50:36
5683,560422,796869,1,2024-03-19 06:08:03
5684,755961,397705,1,2024-05-14 23:10:39
5685,883871,199981,5,2024-03-11 00:02:21
5686,242607,65068,3,2024-06-23 15:39:53
5687,727207,541502,5,2023-11-17 12:19:29
5688,600868,229583,2,2024-04-30 05:46:09
5689,189020,615508,3,2024-01-21 05:58:34
5690,791793,172890,1,2023-10-20 19:51:21
5691,573294,976790,5,2024-04-14 15:45:15
5692,259834,473893,4,2023-12-11 11:57:00
5693,133632,704288,4,2023-10-11 11:53:49
5694,39549,800031,1,2023-12-17 08:56:24
5695,211308,809776,5,2024-06-20 22:09:20
5696,104429,174618,4,2024-07-17 20:24:31
5697,230979,760069,3,2024-06-26 14:55:31
5698,859625,787479,1,2023-12-20 20:50:58
5699,593044,467582,4,2024-05-05 04:47:49
5700,866005,451375,2,2023-12-29 11:10:24
5701,134742,169072,5,2023-10-25 18:31:06
5702,251962,303302,2,2024-06-02 13:27:43
5703,116890,675461,3,2024-05-17 07:25:45
5704,510037,321528,5,2024-01-19 22:04:22
5705,392914,795959,5,2024-06-17 16:04:07
5706,794387,683857,4,2024-04-10 04:35:41
5707,84821,971785,2,2023-12-08 06:38:30
5708,991895,179290,3,2023-11-29 10:42:31
5709,320554,702586,3,2024-01-20 19:39:22
5710,839173,199397,2,2024-07-17 15:54:36
5711,105549,846080,4,2024-01-13 22:05:40
5712,572745,744886,1,2023-07-26 18:06:19
5713,700996,743987,5,2023-08-03 06:55:22
5714,813383,635712,1,2024-02-17 00:29:06
5715,612155,372805,4,2024-03-26 15:00:22
5716,304242,952547,4,2023-09-25 05:50:33
5717,551873,519012,5,2023-08-11 04:15:00
5718,393002,235040,5,2024-07-02 08:37:06
5719,887027,421940,3,2024-02-25 22:24:20
5720,743324,542018,4,2024-03-18 06:55:18
5721,567665,623202,4,2023-12-30 19:22:47
5722,233402,845411,5,2024-07-16 12:39:52
5723,959226,809194,2,2023-10-09 07:54:22
5724,71740,97092,4,2024-06-02 15:33:54
5725,209015,39192,2,2023-11-30 01:29:06
5726,806738,753391,1,2024-04-18 17:42:47
5727,311751,209071,2,2023-08-29 10:02:34
5728,358169,982996,2,2024-05-26 13:22:17
5729,744564,402123,5,2024-03-10 21:30:30
5730,992737,41325,3,2023-08-13 18:35:07
5731,924865,939094,3,2023-08-28 22:48:14
5732,141481,539351,3,2024-04-04 03:00:58
5733,165554,689807,1,2023-12-14 06:10:57
5734,293275,727123,3,2024-01-24 16:17:02
5735,564629,28069,3,2023-10-13 22:36:06
5736,826199,365220,3,2024-02-25 00:55:50
5737,263068,542793,4,2024-02-21 18:52:37
5738,415272,819768,3,2023-10-03 01:30:08
5739,511908,53339,5,2023-12-04 16:04:01
5740,61238,960034,4,2024-07-17 04:54:51
5741,853037,970444,2,2023-11-19 11:18:34
5742,82193,664446,2,2023-11-12 00:15:34
5743,935738,854204,1,2023-08-12 23:40:52
5744,715990,643148,1,2023-12-01 07:29:40
5745,477150,541931,5,2024-03-17 14:18:13
5746,921089,780931,1,2023-10-31 11:20:11
5747,699644,674210,4,2023-10-08 20:11:52
5748,657608,382274,1,2024-05-15 18:14:02
5749,670278,154407,4,2024-05-23 03:28:09
5750,116139,509868,4,2023-09-09 05:36:21
5751,927547,222129,4,2023-11-23 02:11:33
5752,940516,735732,3,2024-03-02 07:07:04
5753,529354,726179,1,2024-04-21 09:26:36
5754,689211,729014,4,2023-09-24 11:28:41
5755,316845,789248,1,2023-11-09 06:07:30
5756,141089,726411,4,2024-05-25 16:31:38
5757,706018,199018,5,2024-06-14 18:01:28
5758,87995,639642,3,2024-06-19 11:24:37
5759,828479,818509,2,2023-09-05 03:48:28
5760,700696,329061,1,2024-02-15 13:55:05
5761,884221,961789,3,2023-09-02 14:56:51
5762,645273,225352,1,2024-06-24 05:37:58
5763,213571,514556,2,2023-12-06 10:18:33
5764,453429,230483,2,2024-06-20 14:37:31
5765,595682,676303,4,2024-06-28 14:43:32
5766,976368,620063,1,2024-03-30 23:15:13
5767,813711,871813,3,2023-09-14 17:30:28
5768,110193,148782,4,2024-06-21 04:41:25
5769,471346,23096,3,2023-08-27 21:29:12
5770,623126,122355,3,2024-04-22 04:47:53
5771,226243,151411,4,2024-05-26 09:41:45
5772,587054,943386,4,2024-04-07 11:15:38
5773,947794,587797,2,2024-05-24 15:54:53
5774,969088,23317,4,2024-04-23 23:30:08
5775,244008,878356,3,2023-09-28 12:38:43
5776,484071,560140,2,2024-03-19 07:02:38
5777,484093,726138,4,2024-02-06 11:41:24
5778,774224,279036,3,2024-06-12 21:43:57
5779,624575,667403,4,2024-05-03 01:53:35
5780,287695,372061,1,2023-12-21 12:20:27
5781,386003,77113,2,2024-04-07 20:07:09
5782,591390,528204,4,2023-10-19 07:15:56
5783,338810,840080,1,2024-05-04 17:04:47
5784,568722,880519,2,2024-03-08 23:53:20
5785,269848,677347,5,2024-06-17 23:16:43
5786,55920,235688,3,2024-05-04 21:04:15
5787,523408,268963,3,2023-07-23 12:47:50
5788,516065,382044,2,2023-12-20 12:25:37
5789,286878,329449,4,2024-04-03 08:37:39
5790,714528,657669,4,2024-06-28 16:53:26
5791,564061,528317,5,2023-10-06 10:45:17
5792,121280,179746,4,2024-03-23 17:48:33
5793,943114,857941,5,2023-11-10 19:48:01
5794,718813,459268,5,2024-02-28 21:39:23
5795,887807,158794,5,2024-06-21 06:24:25
5796,790470,582647,1,2024-03-10 18:07:25
5797,42115,405177,5,2024-07-08 22:25:21
5798,915027,906722,1,2024-05-12 20:41:18
5799,575019,965011,5,2023-09-05 08:30:08
5800,818034,399842,5,2024-03-03 23:02:26
5801,135965,870628,2,2024-06-22 16:54:34
5802,751552,435618,2,2024-02-18 07:10:35
5803,974874,77596,2,2023-08-11 13:56:01
5804,888122,276167,1,2024-07-10 08:05:51
5805,572886,58935,5,2023-08-22 21:47:29
5806,154458,177017,2,2023-12-14 10:59:39
5807,983368,635602,1,2024-02-16 22:52:01
5808,127286,980539,1,2023-12-29 08:46:15
5809,976364,96197,2,2024-02-16 23:29:32
5810,661629,765721,4,2024-05-03 15:02:06
5811,415433,849053,4,2023-11-02 06:32:12
5812,181830,181783,2,2023-12-29 20:23:28
5813,221871,52668,1,2023-08-24 07:47:37
5814,652468,273582,4,2024-05-04 21:16:14
5815,480892,747099,5,2024-06-07 13:26:10
5816,552758,899742,2,2024-05-01 09:48:18
5817,827512,322018,1,2023-12-28 23:22:08
5818,287940,779764,2,2024-06-09 19:27:25
5819,367719,800824,5,2024-04-10 00:16:45
5820,767570,319400,2,2023-09-30 22:08:16
5821,705236,574363,5,2024-01-16 13:52:48
5822,998789,955928,3,2023-08-13 10:31:33
5823,65054,982414,1,2024-06-15 04:14:51
5824,480307,679778,3,2023-09-10 02:17:32
5825,411258,3063,3,2024-05-10 12:16:06
5826,885193,576956,3,2024-05-17 08:24:08
5827,641744,826155,4,2023-08-30 09:21:37
5828,482387,328916,2,2024-06-02 18:30:00
5829,674166,727304,5,2024-01-30 05:00:35
5830,859294,262162,4,2023-08-28 19:28:45
5831,588730,302461,5,2023-11-16 18:34:08
5832,596757,576139,4,2024-01-19 19:40:35
5833,625128,96347,3,2024-04-04 23:55:26
5834,379783,948976,3,2023-09-15 11:10:20
5835,274718,951301,5,2023-09-19 06:42:16
5836,701762,335445,1,2024-03-15 15:13:25
5837,659859,957136,2,2024-03-09 16:29:00
5838,717914,471437,1,2024-05-20 09:48:44
5839,734632,219594,4,2024-06-14 03:51:56
5840,731926,629895,4,2023-11-09 15:55:46
5841,606797,268700,5,2023-08-17 21:17:31
5842,177610,943880,4,2024-04-30 23:43:13
5843,528511,417959,1,2023-10-25 16:47:20
5844,922584,522355,2,2023-08-06 14:53:19
5845,713220,417740,4,2024-07-07 09:20:41
5846,548750,782887,4,2024-02-16 23:56:36
5847,817098,447375,1,2023-09-13 12:02:50
5848,36091,365774,4,2023-10-18 05:26:17
5849,568508,249707,2,2023-10-19 17:03:03
5850,27788,290584,1,2024-06-20 14:28:31
5851,578145,892763,3,2024-04-18 20:07:10
5852,969542,426952,5,2024-06-06 15:29:51
5853,335418,800025,1,2023-10-07 11:12:03
5854,457625,749053,3,2023-09-20 01:54:56
5855,319897,613775,2,2023-08-22 15:33:30
5856,343042,607703,5,2024-03-29 01:52:44
5857,200104,68316,3,2024-04-23 22:30:33
5858,915680,247039,2,2024-03-22 20:39:02
5859,784936,745350,4,2024-07-17 09:26:00
5860,517168,285514,4,2024-05-15 20:34:27
5861,816658,402372,1,2023-12-10 13:18:58
5862,863501,412692,1,2024-04-15 17:35:54
5863,8557,892620,2,2023-09-17 03:33:32
5864,375726,874484,4,2023-10-13 06:41:35
5865,180417,453356,3,2023-10-10 16:37:26
5866,161467,493588,4,2023-10-27 12:03:13
5867,303758,683833,5,2024-03-06 14:29:46
5868,57206,945249,2,2024-03-09 14:26:18
5869,264941,376348,2,2024-05-15 00:41:55
5870,310266,311006,2,2024-06-15 22:48:09
5871,366904,8081,3,2024-01-19 13:55:19
5872,435025,484108,5,2023-11-29 05:34:43
5873,177668,825671,3,2024-06-22 03:29:15
5874,118815,138785,2,2024-05-16 17:54:14
5875,764951,672501,5,2024-03-28 17:21:29
5876,331035,245852,3,2023-07-31 01:49:32
5877,584080,11652,4,2024-04-06 15:01:18
5878,217033,862703,3,2023-12-12 18:21:58
5879,979427,555559,5,2023-09-27 19:12:08
5880,962454,9613,1,2024-02-28 03:59:03
5881,45670,925338,1,2023-10-31 00:19:12
5882,209580,875052,2,2023-08-25 00:35:46
5883,931107,204103,1,2024-01-09 07:53:10
5884,217396,962522,3,2024-06-22 18:39:18
5885,101970,63241,2,2024-01-12 01:00:16
5886,235688,936972,4,2023-12-23 12:49:10
5887,20177,987950,4,2024-03-18 19:22:45
5888,364146,568849,5,2024-06-20 02:17:43
5889,739151,604665,4,2024-02-06 04:43:33
5890,50905,122854,1,2024-01-28 01:39:35
5891,589563,631807,1,2024-04-11 08:34:28
5892,344963,61130,1,2023-09-21 22:42:30
5893,94283,476743,4,2024-06-03 23:01:28
5894,204656,310459,4,2024-01-26 12:05:46
5895,201517,955453,1,2023-09-06 10:03:15
5896,721686,222364,5,2024-07-19 07:04:20
5897,471995,843766,4,2023-10-25 13:37:09
5898,350371,3597,5,2024-01-06 09:42:00
5899,513591,701776,4,2024-06-16 13:54:06
5900,688139,770698,3,2023-12-07 07:18:38
5901,650458,50931,5,2023-12-24 19:49:28
5902,819180,55713,3,2024-04-20 23:12:57
5903,830256,918188,3,2024-01-14 00:49:55
5904,129107,530922,1,2024-01-11 14:10:30
5905,872468,654436,1,2024-02-10 14:44:39
5906,600856,291990,3,2024-02-23 04:50:29
5907,578814,336324,1,2023-12-05 00:43:49
5908,852685,470865,3,2023-08-07 14:21:07
5909,646748,666007,5,2023-12-12 16:31:38
5910,627623,305888,2,2023-12-10 21:13:23
5911,214941,221438,4,2023-09-22 06:41:42
5912,152361,269420,1,2024-01-15 20:25:08
5913,225258,647248,2,2023-08-20 00:03:24
5914,439806,398900,3,2024-02-28 07:55:41
5915,310992,566608,4,2023-09-27 22:56:36
5916,787157,858763,5,2023-12-02 00:03:40
5917,442485,515695,4,2024-07-14 01:34:06
5918,77343,794316,3,2023-12-10 02:38:59
5919,911083,28525,5,2023-10-28 13:32:59
5920,387445,914166,4,2024-01-15 19:57:42
5921,643601,859982,3,2024-05-22 10:17:50
5922,198594,482596,1,2023-09-21 09:24:03
5923,740521,500011,2,2023-12-22 21:45:28
5924,3884,524087,1,2023-08-24 12:58:29
5925,664721,572034,1,2023-08-17 11:03:17
5926,390453,204319,5,2024-02-02 22:42:41
5927,681588,380305,1,2024-04-07 15:40:01
5928,543084,236535,5,2023-10-15 18:17:54
5929,693810,427416,1,2023-10-02 08:35:44
5930,288471,397751,3,2023-10-15 00:30:52
5931,720078,466956,4,2023-11-22 01:58:41
5932,11229,563512,1,2023-08-30 12:52:47
5933,5045,904905,4,2023-07-26 12:06:19
5934,479971,665694,1,2024-06-20 04:42:13
5935,57492,843319,4,2023-08-19 18:08:04
5936,65355,252492,3,2024-01-01 08:08:34
5937,103904,92784,5,2024-01-05 15:01:17
5938,651999,329345,1,2023-09-20 10:30:29
5939,614076,692869,4,2023-11-04 15:57:51
5940,66796,537522,4,2024-05-22 20:24:01
5941,130754,417478,1,2023-12-08 14:21:53
5942,915549,694826,4,2024-01-20 21:56:52
5943,779184,669011,4,2024-02-22 12:32:41
5944,216477,725937,2,2023-11-06 21:44:52
5945,751739,604457,5,2024-03-28 15:32:35
5946,157562,176770,2,2024-04-24 14:38:10
5947,776134,161120,3,2023-11-05 16:49:21
5948,153061,209009,5,2023-12-09 06:32:46
5949,294289,599296,3,2024-01-01 03:10:07
5950,328889,410389,2,2023-09-07 00:32:00
5951,198321,358396,5,2024-02-01 20:55:11
5952,923777,366653,4,2023-10-02 16:58:35
5953,187344,361926,1,2024-01-09 22:09:13
5954,679964,451926,2,2024-05-23 08:29:29
5955,426541,530298,3,2023-12-29 10:21:13
5956,871947,105899,1,2024-05-21 11:34:00
5957,374358,734050,1,2024-01-17 07:20:55
5958,45873,927741,4,2024-05-02 20:48:24
5959,498549,641799,2,2024-01-08 06:54:38
5960,294185,957278,5,2024-04-07 12:17:33
5961,444725,239698,4,2024-04-13 20:19:06
5962,204170,883786,3,2023-10-15 15:15:44
5963,988724,424138,1,2024-01-17 20:55:32
5964,556995,173327,5,2024-01-26 07:08:57
5965,878661,859559,3,2024-04-18 17:57:09
5966,405069,472084,4,2024-06-23 19:05:11
5967,614618,738092,5,2023-11-29 22:44:04
5968,251939,377445,3,2024-06-07 17:00:39
5969,987360,795782,3,2024-01-17 17:40:29
5970,696854,64115,3,2023-09-03 15:38:53
5971,273268,78447,1,2023-09-22 03:23:35
5972,826714,91321,5,2024-05-29 14:31:11
5973,259288,313418,2,2024-04-17 08:07:45
5974,84496,625150,5,2023-07-25 05:08:13
5975,906332,112588,3,2023-11-19 20:32:19
5976,644200,709813,3,2024-07-10 20:15:11
5977,515438,832098,4,2023-11-02 00:51:33
5978,633086,139710,1,2024-04-17 04:32:50
5979,92786,455077,1,2024-03-07 10:01:45
5980,273968,348192,1,2024-02-15 02:19:44
5981,440079,258315,5,2023-12-09 03:20:28
5982,518335,398321,4,2023-10-09 17:12:36
5983,606678,670027,3,2024-04-28 15:12:40
5984,4515,204951,5,2024-05-15 10:41:12
5985,647337,527145,1,2024-02-06 17:53:34
5986,319398,241305,4,2023-08-01 19:37:55
5987,32080,56334,3,2024-01-06 22:38:09
5988,344872,970206,5,2024-03-08 07:10:45
5989,843215,49523,4,2023-10-12 07:40:58
5990,989160,873411,2,2024-01-03 04:53:39
5991,141680,278705,3,2024-02-24 08:12:10
5992,974347,926135,4,2024-04-20 04:52:34
5993,297038,549812,2,2024-07-14 16:19:12
5994,908875,96326,5,2024-03-13 13:08:27
5995,389362,343706,3,2024-02-21 15:48:20
5996,201547,130722,2,2024-04-29 08:22:42
5997,141375,185604,2,2024-04-08 19:19:03
5998,329086,344429,4,2024-05-30 21:32:06
5999,43890,101299,4,2024-01-14 03:08:09
6000,829215,807700,2,2024-06-17 23:57:49
6001,424246,360430,1,2024-02-01 02:46:41
6002,259912,77290,2,2024-03-26 04:58:49
6003,168944,425133,1,2024-01-14 01:32:32
6004,705195,462628,2,2023-11-22 09:38:43
6005,720971,596882,1,2023-09-23 13:10:06
6006,681617,513578,2,2023-11-26 19:40:20
6007,837559,546920,1,2023-09-23 22:31:56
6008,386515,135793,2,2024-05-08 01:47:15
6009,865518,906665,1,2023-10-29 14:59:41
6010,82181,532969,1,2024-03-08 22:17:35
6011,565286,932975,5,2024-03-23 22:34:38
6012,639853,523639,3,2023-12-12 16:46:53
6013,586337,38400,5,2023-11-26 05:29:00
6014,943287,375370,3,2023-12-03 09:21:31
6015,790735,596216,2,2023-11-02 06:14:30
6016,289762,473520,2,2024-03-24 19:08:34
6017,499359,850857,1,2023-09-18 12:40:10
6018,679742,170282,2,2023-11-14 23:32:06
6019,483245,511460,1,2023-11-10 09:25:51
6020,756055,489013,4,2024-06-12 07:58:22
6021,432956,708849,4,2024-05-06 00:17:35
6022,895433,395602,2,2024-06-27 02:05:05
6023,43869,497497,5,2024-04-16 17:47:22
6024,406871,905364,5,2024-07-02 16:30:28
6025,952882,350543,3,2023-08-11 20:54:06
6026,327928,942740,5,2023-11-12 08:20:50
6027,146542,74356,2,2024-02-01 21:30:28
6028,321320,147407,4,2024-05-17 03:24:58
6029,246895,379955,3,2023-10-02 11:36:49
6030,241389,38090,5,2024-06-04 17:40:42
6031,234951,326,1,2024-05-27 01:45:23
6032,835454,970795,4,2023-12-29 23:19:10
6033,708230,132032,2,2023-11-17 12:49:54
6034,94562,495583,4,2024-03-07 19:54:48
6035,851973,505896,5,2024-03-31 03:46:05
6036,362210,216034,4,2023-08-23 04:22:23
6037,353228,158385,2,2024-04-24 21:14:36
6038,357320,310746,5,2023-12-19 22:11:39
6039,412472,487010,1,2024-03-16 23:55:54
6040,355020,124118,5,2023-11-30 03:42:06
6041,592232,803776,2,2023-10-24 05:02:36
6042,881318,12869,5,2023-10-01 04:34:35
6043,926550,965739,4,2023-12-05 08:40:54
6044,159724,328298,3,2023-09-23 05:52:25
6045,418173,514397,4,2023-10-03 10:17:02
6046,774013,660882,1,2024-02-19 19:30:55
6047,544744,95315,3,2024-03-19 00:32:01
6048,274898,483807,1,2023-08-21 05:38:56
6049,757804,15898,3,2023-09-21 07:02:13
6050,210323,41523,1,2023-09-06 19:21:34
6051,645693,680875,2,2024-01-25 09:13:11
6052,574679,922378,5,2024-01-23 10:53:54
6053,251938,70331,4,2024-01-27 13:48:53
6054,400299,919185,3,2024-05-13 09:44:25
6055,5599,519695,4,2023-12-01 11:38:54
6056,513152,380946,4,2024-07-07 08:31:57
6057,989058,212897,1,2023-11-06 14:44:38
6058,741069,738868,5,2023-07-30 14:53:29
6059,373239,650643,4,2023-10-23 13:13:31
6060,159700,229000,5,2023-12-02 23:35:17
6061,18828,951881,3,2023-12-11 19:09:19
6062,401839,151085,2,2023-10-19 10:14:37
6063,492123,473996,4,2024-03-07 08:23:23
6064,263142,760499,3,2024-04-19 05:10:40
6065,996070,192118,4,2023-08-11 00:31:20
6066,558027,628016,1,2023-11-02 09:15:56
6067,305223,165404,3,2024-01-21 01:07:21
6068,230246,744032,3,2024-03-30 18:39:42
6069,269145,154563,3,2024-07-20 23:18:04
6070,284450,154759,3,2023-09-02 07:40:57
6071,196257,595567,5,2023-08-07 21:21:49
6072,515883,422811,1,2023-10-15 01:52:05
6073,94585,123487,3,2024-07-02 00:48:17
6074,266990,600847,5,2024-07-16 08:10:28
6075,529310,687731,5,2023-09-12 02:50:59
6076,683757,365277,3,2024-04-03 12:15:34
6077,715788,848726,5,2023-09-22 20:08:17
6078,545070,373038,3,2024-06-20 10:02:29
6079,175605,423399,3,2024-04-25 06:22:34
6080,938212,277182,4,2023-11-26 08:10:52
6081,733012,243129,2,2023-11-06 17:44:54
6082,19436,513142,2,2023-12-12 13:37:05
6083,509268,362286,3,2024-04-21 17:34:07
6084,506935,403005,2,2023-10-21 05:34:58
6085,806474,941361,1,2023-12-24 16:05:53
6086,19767,974522,2,2024-01-29 14:18:04
