order_id,customer_id,product_id,quantity,total_amount,order_status,timestamp
5402,834032,538153,2,666.21,Processing,2/1/2024 21:13
5403,398817,277894,5,655.06,Processing,8/30/2023 15:53
5404,949516,868199,4,1974.84,Pending,8/16/2023 17:26
5405,727741,568248,2,934.94,Pending,7/3/2024 12:26
5406,987113,546972,2,157.4,Processing,8/3/2023 19:29
5407,337942,156338,3,1245.04,Pending,6/27/2024 23:08
5408,259010,207836,4,1911.85,Processing,12/6/2023 9:11
5409,939045,914620,3,710.95,Shipped,4/24/2024 8:41
5410,283816,856055,1,216.7,Pending,3/15/2024 1:26
5411,399750,261371,1,89.58,Shipped,7/11/2024 16:09
5412,729051,532298,1,242.64,Delivered,3/15/2024 7:47
5413,914078,654172,5,1843.3,Delivered,7/9/2024 1:26
5414,345295,778176,1,113.38,Pending,6/12/2024 15:19
5415,996700,485744,4,1074.48,Pending,9/7/2023 9:21
5416,77315,466046,5,563.01,Delivered,4/30/2024 8:05
5417,130099,143525,3,712.94,Pending,3/31/2024 4:55
5418,801805,440747,5,617.82,Pending,2/15/2024 15:59
5419,986220,955051,3,823.24,Shipped,10/12/2023 9:55
5420,686119,643984,2,834.65,Processing,6/12/2024 17:14
5421,809834,855871,5,1210.5,Pending,11/24/2023 16:53
5422,131664,470819,5,1381.97,Shipped,1/24/2024 4:44
5423,296558,458032,3,994.1,Shipped,3/6/2024 13:05
5424,715882,291005,3,57.42,Processing,1/3/2024 1:07
5425,910502,50427,2,890.56,Pending,6/15/2024 5:58
5426,371408,999366,2,499.25,Pending,7/17/2024 16:13
5427,111815,138565,1,128.03,Delivered,1/26/2024 7:30
5428,564601,367780,3,1398.94,Delivered,12/29/2023 21:23
5429,234620,623648,3,532.15,Pending,7/15/2024 19:02
5430,116963,417544,4,373.03,Pending,3/1/2024 4:21
5431,674594,620729,4,162.25,Shipped,7/15/2024 1:55
5432,435885,600226,5,1650.84,Pending,9/14/2023 21:04
5433,757941,123002,3,187.99,Pending,9/9/2023 1:05
5434,192151,445156,1,492.09,Shipped,8/13/2023 11:59
5435,266952,676661,4,1237.98,Delivered,3/28/2024 8:52
5436,981335,945557,4,1368.24,Shipped,2/10/2024 22:24
5437,709319,99993,4,1359.59,Pending,6/14/2024 15:30
5438,583526,893219,3,931.18,Shipped,10/13/2023 1:05
5439,722530,578112,5,2168.72,Shipped,12/29/2023 13:08
5440,994258,922251,1,403.28,Pending,4/15/2024 21:05
5441,905847,962662,5,1467.88,Processing,1/14/2024 20:39
5442,457644,598342,5,2311.8,Shipped,3/3/2024 0:49
5443,794737,166828,1,148.2,Shipped,5/23/2024 7:29
5444,913304,461257,2,613.41,Processing,6/17/2024 3:13
5445,442750,517796,3,1413.69,Shipped,2/16/2024 23:51
5446,806099,585988,4,1558.79,Pending,1/5/2024 1:55
5447,579917,388192,5,616.22,Delivered,9/6/2023 10:28
5448,129150,898750,5,2072.74,Processing,5/2/2024 5:36
5449,151468,917639,3,432.24,Processing,3/20/2024 21:54
5450,820642,597878,2,760.96,Pending,3/18/2024 1:01
5451,576821,192049,2,992.99,Processing,5/31/2024 5:12
5452,624833,253197,2,385.81,Shipped,7/7/2024 5:26
5453,701919,646296,1,201.87,Shipped,6/18/2024 6:46
5454,882663,293041,3,590.93,Delivered,12/11/2023 11:56
5455,330815,827418,2,838.91,Shipped,4/21/2024 19:14
5456,534495,927807,2,606.93,Delivered,10/28/2023 8:17
5457,911933,132795,4,1300.08,Pending,1/18/2024 14:20
5458,866224,562080,1,406.09,Processing,10/22/2023 5:00
5459,759668,451477,3,1255.81,Processing,4/2/2024 9:13
5460,933895,112348,4,228.19,Pending,11/21/2023 21:36
5461,209641,806237,2,107.97,Processing,11/9/2023 9:25
5462,82751,885924,4,697.56,Shipped,1/25/2024 18:50
5463,964191,854345,5,1348.35,Shipped,12/24/2023 23:28
5464,823058,420637,2,916.82,Processing,11/21/2023 15:40
5465,140281,93577,3,893.54,Shipped,5/17/2024 7:21
5466,105943,515408,3,1030.29,Pending,7/13/2024 5:21
5467,74649,945514,1,399.87,Shipped,6/10/2024 9:06
5468,561353,550216,3,505.82,Processing,1/27/2024 0:16
5469,858352,497917,1,352.8,Pending,7/4/2024 4:35
5470,780768,494428,3,310.03,Processing,3/10/2024 16:20
5471,354517,168634,1,140.1,Delivered,5/24/2024 5:20
5472,603712,163837,3,565.14,Processing,2/19/2024 14:11
5473,153139,179679,4,1297.56,Processing,12/10/2023 15:21
5474,117075,440487,2,97.43,Shipped,4/15/2024 2:57
5475,168435,470386,5,2061.17,Shipped,8/4/2023 19:47
5476,662368,681796,3,357.51,Shipped,12/8/2023 4:56
5477,825539,471595,5,2329.73,Delivered,10/20/2023 6:16
5478,492293,38309,5,341.62,Pending,5/25/2024 21:31
5479,317537,95644,1,153.73,Delivered,1/28/2024 0:59
5480,728970,954559,5,1677.38,Pending,2/9/2024 8:59
5481,460027,666892,3,1282.83,Processing,5/28/2024 7:17
5482,32470,475173,4,618.68,Pending,2/14/2024 9:37
5483,37597,273676,2,978.02,Processing,11/30/2023 19:37
5484,890670,839971,2,614.61,Delivered,9/1/2023 2:51
5485,383540,780501,2,894.94,Delivered,8/21/2023 21:06
5486,582752,980889,4,682.67,Processing,12/8/2023 14:56
5487,461491,804602,1,135.7,Delivered,4/15/2024 9:15
5488,498400,628283,2,497.61,Delivered,10/2/2023 2:38
5489,125176,914802,3,352.78,Delivered,8/2/2023 13:27
5490,626045,146600,2,118.9,Pending,6/23/2024 16:09
5491,237129,81357,2,786.01,Shipped,11/4/2023 11:19
5492,451580,211366,2,352.08,Processing,3/15/2024 19:41
5493,263659,786914,5,2284,Shipped,11/18/2023 22:40
5494,935298,793704,3,627.6,Shipped,8/2/2023 19:19
5495,888091,425745,3,791.8,Pending,6/2/2024 12:06
5496,380276,832785,5,357.83,Delivered,3/23/2024 5:37
5497,420525,277803,5,573.67,Delivered,5/15/2024 8:55
5498,423447,577356,1,258.08,Processing,3/7/2024 6:46
5499,149000,778661,4,1392.63,Processing,10/20/2023 16:10
5500,18127,927396,5,996.38,Pending,1/10/2024 8:10
5501,590334,265651,1,223.65,Processing,3/8/2024 6:16
5502,290704,386401,1,379.27,Shipped,10/27/2023 8:32
5503,413933,43956,3,1362.71,Shipped,8/13/2023 19:26
5504,323528,965486,1,126.43,Delivered,8/19/2023 19:45
5505,556630,266614,1,497.13,Shipped,11/6/2023 21:05
5506,111469,552333,4,71.87,Pending,7/16/2024 14:57
5507,888566,375492,2,403.27,Delivered,2/11/2024 0:17
5508,886082,714240,4,1310.25,Delivered,10/12/2023 15:58
5509,287383,276487,5,1187.29,Pending,9/30/2023 20:23
5510,328681,77436,2,449.07,Pending,10/28/2023 15:42
5511,554268,687038,3,384.97,Processing,12/15/2023 15:09
5512,60632,755356,3,514.58,Processing,5/4/2024 2:34
5513,465913,563907,3,1210.38,Processing,7/2/2024 10:31
5514,947490,502069,5,2198.18,Pending,7/11/2024 20:16
5515,839939,370790,2,330.74,Delivered,5/28/2024 20:39
5516,428917,820210,3,896.93,Processing,1/12/2024 4:49
5517,273732,940054,4,1568.99,Delivered,12/14/2023 19:34
5518,265819,228663,1,297.17,Shipped,9/23/2023 0:14
5519,681129,637927,1,256.26,Processing,1/11/2024 10:43
5520,739520,453718,2,675.95,Processing,3/8/2024 17:49
5521,226333,744204,2,920.83,Delivered,5/8/2024 6:12
5522,542900,805756,2,42.97,Delivered,11/4/2023 9:45
5523,980906,609080,4,827.96,Pending,5/6/2024 23:23
5524,806797,688935,2,632.9,Pending,8/3/2023 9:20
5525,13071,470179,5,917,Shipped,4/30/2024 22:58
5526,119238,495875,3,713.75,Delivered,12/16/2023 6:47
5527,684471,949260,4,1750.62,Processing,2/23/2024 18:45
5528,908955,183232,4,1046.04,Shipped,2/13/2024 20:09
5529,802320,621470,4,200.61,Processing,8/14/2023 8:04
5530,416442,287586,4,1665.53,Delivered,9/29/2023 12:22
5531,579937,969592,5,819.82,Pending,3/2/2024 14:30
5532,563818,985105,4,1322.41,Delivered,7/1/2024 6:30
5533,635134,668628,5,2368.34,Shipped,4/30/2024 14:15
5534,487069,31085,5,773.73,Processing,11/20/2023 7:43
5535,977834,637653,2,284.58,Processing,6/15/2024 20:11
5536,181030,517852,4,1141.41,Pending,1/7/2024 6:25
5537,806492,939572,2,706.24,Pending,4/22/2024 13:10
5538,376551,480594,4,451.84,Processing,1/19/2024 18:18
5539,541103,414049,2,542.96,Shipped,3/14/2024 4:24
5540,163898,226276,1,97.03,Delivered,10/25/2023 10:15
5541,342682,666061,2,283.4,Delivered,8/18/2023 21:39
5542,15744,335823,5,876.71,Delivered,6/20/2024 5:00
5543,354611,334066,4,1191.14,Processing,3/16/2024 3:12
5544,516326,802973,1,164.37,Shipped,4/12/2024 13:32
5545,307042,629943,3,632.8,Pending,8/22/2023 10:23
5546,189113,632172,4,1805.08,Processing,2/22/2024 23:55
5547,51790,28839,2,229.71,Processing,7/21/2024 12:54
5548,522031,922807,3,637.19,Delivered,8/6/2023 4:49
5549,606633,927520,3,488.99,Delivered,4/1/2024 23:25
5550,101584,212847,2,534.98,Shipped,3/29/2024 1:13
5551,409996,214512,1,472.92,Processing,10/23/2023 18:01
5552,872002,618962,2,718.46,Shipped,5/7/2024 19:10
5553,748976,322984,5,591.49,Delivered,9/16/2023 20:56
5554,119090,464450,4,743.66,Pending,1/4/2024 2:59
5555,671968,793175,4,1013.14,Delivered,6/28/2024 2:09
5556,65784,16843,2,240.77,Delivered,6/15/2024 15:12
5557,509133,244860,5,1565.72,Pending,9/26/2023 22:27
5558,112163,456321,4,1236.62,Shipped,5/29/2024 5:01
5559,335236,415405,4,1517.28,Processing,6/17/2024 2:07
5560,236141,998686,1,240.91,Shipped,4/4/2024 1:01
5561,503027,986962,4,713.99,Pending,12/24/2023 17:34
5562,133591,755417,2,965.68,Delivered,7/19/2024 13:30
5563,226050,119067,5,597.02,Shipped,8/22/2023 2:05
5564,388831,238205,3,136.37,Shipped,6/18/2024 9:18
5565,796250,269727,3,965.79,Shipped,5/17/2024 8:31
5566,6423,441096,2,679.79,Shipped,7/19/2024 17:22
5567,697937,57900,3,977.74,Processing,3/9/2024 14:51
5568,721521,827145,1,409.71,Shipped,10/31/2023 19:25
5569,101699,499460,1,115.34,Shipped,8/10/2023 20:23
5570,426966,244377,4,268.93,Shipped,4/16/2024 20:11
5571,499584,313248,3,886.55,Processing,5/31/2024 0:34
5572,260795,230169,5,214.73,Delivered,2/17/2024 8:14
5573,545775,794787,1,18.82,Shipped,3/19/2024 11:31
5574,269718,498918,4,353.38,Delivered,4/26/2024 5:08
5575,432073,375637,3,1125.56,Delivered,10/5/2023 22:24
5576,396665,161096,3,176.68,Pending,11/8/2023 19:34
5577,139440,718146,3,490.46,Pending,12/19/2023 10:46
5578,412449,471508,3,179.42,Pending,7/26/2023 18:02
5579,475651,197143,1,44.03,Delivered,12/3/2023 17:13
5580,516828,264528,2,148.55,Delivered,4/5/2024 3:42
5581,791033,37468,4,561.39,Processing,3/19/2024 17:03
5582,92991,964491,4,1790.93,Processing,7/31/2023 6:33
5583,475764,827615,1,131.78,Shipped,8/30/2023 20:45
5584,985397,646316,2,820.24,Delivered,3/12/2024 3:10
5585,556882,928271,1,352.99,Pending,8/19/2023 15:08
5586,827251,118212,3,239.07,Delivered,3/22/2024 10:32
5587,563775,787096,2,496.8,Processing,5/6/2024 14:23
5588,46409,177060,5,2112.41,Delivered,8/23/2023 19:33
5589,535132,181129,1,138.2,Pending,3/24/2024 21:00
5590,335843,955344,4,44.29,Processing,11/18/2023 19:54
5591,999739,531907,1,33.36,Processing,11/5/2023 6:28
5592,28369,85405,3,1325.36,Pending,3/20/2024 23:44
5593,632595,636839,5,1830,Delivered,5/31/2024 19:54
5594,951796,846462,3,868.04,Pending,1/21/2024 1:54
5595,660058,929030,4,293.18,Delivered,6/8/2024 22:21
5596,52178,302477,1,40.4,Processing,7/21/2024 6:19
5597,817961,357199,3,810.74,Processing,2/19/2024 20:18
5598,18068,931164,1,132.81,Delivered,12/9/2023 11:40
5599,638236,407017,1,430.93,Processing,12/11/2023 1:23
5600,57106,690937,2,591.28,Shipped,12/25/2023 16:35
5601,402003,416987,5,1377.34,Shipped,1/10/2024 12:09
5602,264221,788842,1,446.57,Shipped,2/6/2024 13:10
5603,928885,668466,3,860.68,Processing,9/29/2023 16:39
5604,906310,210267,4,875.35,Processing,8/27/2023 10:47
5605,708035,271720,2,483.46,Delivered,9/15/2023 7:44
5606,961366,489897,5,965.15,Pending,8/21/2023 8:32
5607,742489,339055,3,404.99,Shipped,10/13/2023 11:34
5608,320063,891210,4,600.4,Delivered,12/16/2023 15:57
5609,313568,608765,2,853.75,Processing,6/19/2024 7:53
5610,124157,113653,4,1884.13,Processing,3/9/2024 23:24
5611,277625,361606,1,95.86,Shipped,12/28/2023 16:58
5612,623752,911209,3,1149.09,Processing,3/1/2024 8:30
5613,86449,460866,4,364.41,Delivered,9/12/2023 23:21
5614,423577,580747,1,341.12,Shipped,2/4/2024 20:50
5615,574760,772308,5,2393.99,Shipped,3/23/2024 4:20
5616,382774,184878,2,600.9,Shipped,2/3/2024 8:53
5617,241699,920942,4,1162.83,Shipped,8/11/2023 18:38
5618,47131,931656,5,2071.19,Delivered,1/22/2024 8:37
5619,115743,230618,1,297.79,Processing,5/4/2024 18:10
5620,809868,230722,5,2196.51,Delivered,12/19/2023 13:01
5621,252759,893052,3,519.46,Delivered,7/19/2024 7:27
5622,458713,224336,4,1398.33,Processing,11/22/2023 10:33
5623,519175,523614,4,246.1,Delivered,1/27/2024 17:05
5624,528487,484244,1,113.68,Shipped,3/1/2024 11:22
5625,295228,4709,5,310.98,Delivered,12/1/2023 6:20
5626,31062,775102,2,453.81,Shipped,10/19/2023 14:34
5627,693219,94840,5,2340.2,Pending,2/4/2024 2:23
5628,561446,286994,2,161.35,Pending,11/21/2023 23:27
5629,269091,517034,5,996.09,Processing,4/7/2024 4:43
5630,30540,897217,5,645.38,Shipped,5/14/2024 20:34
5631,733736,652612,1,108.04,Shipped,7/17/2024 10:31
5632,773024,26504,2,221.88,Shipped,9/1/2023 6:20
5633,836451,254178,4,419.55,Shipped,2/18/2024 4:56
5634,749797,560679,4,166.75,Processing,9/1/2023 22:45
5635,691962,773080,2,374.92,Shipped,2/3/2024 8:09
5636,772463,909058,1,169.65,Delivered,10/13/2023 7:31
5637,915337,890991,3,1350.8,Processing,6/30/2024 9:38
5638,394992,984962,4,841.42,Shipped,8/28/2023 5:30
5639,461985,780676,1,395.9,Processing,12/29/2023 11:30
5640,150771,478077,1,477.25,Pending,8/6/2023 16:08
5641,241190,951851,4,97.44,Pending,11/29/2023 5:56
5642,101681,871256,1,496.08,Processing,8/8/2023 4:41
5643,309572,572102,5,698.12,Processing,5/31/2024 3:29
5644,804639,745453,4,1093.93,Pending,6/17/2024 23:59
5645,584773,186187,3,462.28,Pending,8/20/2023 11:33
5646,419766,70260,1,458.87,Processing,1/15/2024 12:05
5647,372444,4807,3,375.73,Processing,2/1/2024 7:31
5648,183603,737818,1,70.07,Delivered,3/17/2024 2:50
5649,145195,884158,5,214.76,Processing,6/7/2024 4:39
5650,550098,157230,5,241.37,Shipped,10/10/2023 3:38
5651,384588,362090,2,950.71,Processing,6/1/2024 6:11
5652,581440,769760,2,980.23,Delivered,12/7/2023 9:49
5653,512438,538752,2,574.32,Delivered,5/6/2024 21:34
5654,64854,155454,2,775.66,Processing,1/3/2024 8:32
5655,50460,162657,5,103.82,Shipped,5/8/2024 1:22
5656,552613,888659,3,1411.21,Delivered,1/2/2024 14:37
5657,141593,147649,1,155.7,Processing,1/12/2024 13:10
5658,910908,583643,1,10.43,Shipped,8/26/2023 8:25
5659,826588,315119,4,639.4,Delivered,7/18/2024 16:46
5660,816100,574271,2,471.3,Delivered,12/13/2023 15:00
5661,622106,437683,3,1316.26,Shipped,1/21/2024 14:43
5662,412139,951844,3,704.16,Shipped,3/5/2024 14:43
5663,644792,920789,1,142.12,Delivered,11/19/2023 20:09
5664,158291,762001,4,1519.98,Processing,8/16/2023 13:39
5665,756716,737125,3,97.81,Shipped,7/22/2023 22:30
5666,981626,433881,1,466.5,Shipped,11/20/2023 3:27
5667,675648,243876,5,1782.36,Delivered,12/11/2023 23:52
5668,964264,100819,1,26.09,Shipped,5/10/2024 19:03
5669,988854,104238,3,45.76,Pending,4/15/2024 19:40
5670,641056,378729,3,1172.92,Shipped,2/29/2024 11:15
5671,634622,261492,4,611.33,Delivered,8/2/2023 12:34
5672,424444,176464,1,161.54,Delivered,9/2/2023 7:39
5673,887765,262924,4,573.25,Delivered,8/5/2023 16:36
5674,918987,184937,4,255.93,Pending,8/17/2023 8:20
5675,356139,935762,4,662.82,Pending,5/12/2024 14:27
5676,707090,391143,2,634.51,Delivered,1/22/2024 16:57
5677,827790,388883,2,228.84,Delivered,1/1/2024 18:46
5678,861624,288775,4,1815.59,Processing,11/25/2023 0:09
5679,671655,78976,3,1261.49,Delivered,4/15/2024 22:57
5680,329509,821994,5,1781.19,Processing,8/15/2023 8:33
5681,27918,194176,4,1182.61,Pending,12/24/2023 19:00
5682,943657,456311,2,609.24,Delivered,7/24/2023 3:09
5683,373882,94096,1,270.53,Pending,3/8/2024 5:25
5684,644485,256232,1,339.57,Processing,6/3/2024 10:52
5685,667474,315261,3,989.07,Delivered,4/6/2024 8:05
5686,787199,353221,4,1479.53,Pending,4/19/2024 17:26
5687,900079,386133,2,221.8,Delivered,6/2/2024 15:00
5688,832461,44931,5,2229.41,Pending,5/29/2024 14:22
5689,510861,612692,5,2132.77,Delivered,12/31/2023 8:17
5690,384744,789118,4,1013.78,Pending,10/27/2023 19:00
5691,682566,799706,1,356.03,Shipped,2/9/2024 2:32
5692,757449,60473,3,1307.9,Shipped,11/9/2023 18:57
5693,286269,130028,5,1355.55,Shipped,9/3/2023 8:46
5694,164514,828349,4,873.54,Shipped,3/28/2024 4:51
5695,34178,478993,5,612.03,Processing,5/24/2024 11:03
5696,403938,60754,3,391.79,Processing,5/1/2024 5:12
5697,446940,636130,2,337.13,Processing,2/8/2024 11:16
5698,403598,816157,5,2391.87,Processing,12/13/2023 11:43
5699,319343,131218,1,397.34,Delivered,11/19/2023 7:43
5700,692796,797075,4,1479,Shipped,5/15/2024 2:53
5701,406186,47832,2,512.76,Shipped,5/23/2024 1:20
5702,694953,910864,3,1281.87,Shipped,8/20/2023 23:32
5703,424102,480785,1,265.66,Processing,3/20/2024 11:45
5704,137359,81699,1,218.99,Delivered,9/21/2023 2:39
5705,444777,981791,1,203.17,Pending,11/17/2023 23:00
5706,145148,393668,5,1914.76,Pending,3/24/2024 6:15
5707,954126,512368,3,325.38,Delivered,9/14/2023 20:40
5708,664913,138662,3,286.6,Delivered,9/26/2023 4:23
5709,327079,395805,5,1261.39,Shipped,6/25/2024 9:58
5710,963850,152368,1,15.54,Processing,5/7/2024 17:12
5711,975799,703767,4,331.28,Shipped,11/22/2023 5:02
5712,200883,860007,4,358.12,Shipped,10/29/2023 19:43
5713,785018,849237,1,53.83,Shipped,7/24/2023 9:51
5714,399668,718654,5,678.85,Delivered,8/8/2023 2:24
5715,607468,492626,2,222.5,Shipped,7/6/2024 10:57
5716,457104,984278,3,54.66,Processing,6/2/2024 18:53
5717,791151,637856,3,751.38,Processing,4/26/2024 23:14
5718,380631,273453,1,485.92,Pending,9/16/2023 18:52
5719,204578,680542,3,498.97,Shipped,3/16/2024 20:34
5720,902637,440149,1,472.83,Pending,10/13/2023 11:37
5721,721193,491577,3,403.72,Processing,1/2/2024 12:47
5722,675322,378671,5,470.4,Pending,8/11/2023 17:00
5723,821497,884454,5,54.64,Shipped,11/14/2023 16:19
5724,119925,93827,4,450.53,Delivered,11/23/2023 7:12
5725,46212,874731,4,371.74,Shipped,10/8/2023 6:12
5726,657974,801288,1,286.17,Shipped,5/4/2024 21:45
5727,824196,863859,4,428.7,Delivered,12/6/2023 2:51
5728,191320,620841,1,383.48,Pending,9/17/2023 14:40
5729,391771,182992,4,1904.19,Processing,8/8/2023 6:48
5730,548311,853160,4,1766.02,Shipped,6/23/2024 7:46
5731,120442,383559,3,1061.38,Shipped,5/31/2024 19:18
5732,410784,34066,4,460.83,Delivered,6/20/2024 13:29
5733,601072,704651,3,1173.76,Pending,12/9/2023 8:05
5734,257822,124407,5,1961.1,Processing,2/27/2024 5:23
5735,452049,551335,2,760.72,Delivered,5/24/2024 8:44
5736,322346,936955,1,253.66,Delivered,9/23/2023 2:31
5737,209068,395719,2,202.78,Pending,4/9/2024 5:30
5738,231640,855123,1,260.78,Processing,12/4/2023 8:10
5739,772093,389388,2,671.12,Delivered,3/9/2024 5:50
5740,878963,65728,4,951.35,Pending,11/22/2023 2:18
5741,603718,647200,1,372.27,Shipped,2/27/2024 21:11
5742,310150,629,1,345.51,Processing,3/6/2024 13:44
5743,264875,921742,3,1197.4,Pending,3/23/2024 21:27
5744,749937,919715,4,1873.7,Delivered,11/24/2023 22:01
5745,66750,783825,1,99.6,Delivered,1/25/2024 14:14
5746,180991,391725,1,426.76,Processing,7/18/2024 10:11
5747,927136,546131,5,946.01,Pending,12/26/2023 22:49
5748,438052,905954,2,568.17,Pending,2/12/2024 22:22
5749,18606,986169,2,45.22,Processing,2/24/2024 4:39
5750,196961,739938,2,614.82,Processing,1/5/2024 6:51
5751,653078,340923,1,70.21,Processing,9/11/2023 2:08
5752,301990,794686,1,480.12,Processing,6/25/2024 21:13
5753,5404,489650,1,212.49,Processing,2/6/2024 14:14
5754,2991,586809,2,655.54,Delivered,3/16/2024 7:58
5755,363517,415680,2,731.29,Pending,8/4/2023 22:50
5756,670408,133794,5,969.05,Shipped,6/8/2024 22:36
5757,91422,770029,1,138.09,Shipped,7/6/2024 0:05
5758,599932,468873,1,305.98,Pending,1/23/2024 3:30
5759,757146,52632,5,1858.14,Delivered,10/24/2023 13:19
5760,328545,222129,2,90.06,Pending,8/14/2023 1:23
5761,835159,157536,1,114.29,Processing,10/29/2023 15:50
5762,951094,157854,2,651.61,Shipped,10/19/2023 5:27
5763,253629,910268,2,119.4,Shipped,7/11/2024 15:24
5764,547870,742964,2,830.24,Processing,3/3/2024 17:05
5765,118261,708576,5,1376.36,Shipped,10/25/2023 23:46
5766,343133,152996,1,187.93,Pending,6/15/2024 1:56
5767,703597,653353,3,1156.63,Shipped,8/1/2023 20:46
5768,118403,773679,1,334.43,Pending,6/1/2024 15:18
5769,466873,850881,1,379.93,Shipped,10/14/2023 14:36
5770,329740,904969,2,326.81,Processing,10/21/2023 0:23
5771,382137,858856,4,489.53,Delivered,5/25/2024 21:37
5772,94411,72281,1,19.46,Shipped,10/24/2023 17:34
5773,559986,816139,1,69,Pending,8/6/2023 17:23
5774,259165,755432,2,534.26,Pending,6/27/2024 0:07
5775,614982,579309,5,824.11,Processing,7/12/2024 3:34
5776,260822,656426,2,35.35,Processing,7/15/2024 4:39
5777,286814,828467,2,125.76,Processing,6/25/2024 8:37
5778,296931,936519,2,750.48,Shipped,7/13/2024 8:50
5779,388403,348940,3,1277.84,Shipped,8/20/2023 0:29
5780,214501,223922,4,963.87,Delivered,7/28/2023 9:27
5781,956142,397142,1,136.23,Pending,10/31/2023 8:31
5782,995071,164883,1,136.14,Pending,8/31/2023 8:05
5783,668402,991696,2,387.27,Processing,6/13/2024 21:46
5784,647800,579701,3,227.97,Delivered,8/5/2023 18:32
5785,952480,783652,4,1744.99,Processing,10/18/2023 15:50
5786,564299,154416,1,216.26,Delivered,1/31/2024 13:40
5787,348580,606169,1,33.6,Pending,1/15/2024 9:28
5788,633364,143029,1,318.02,Shipped,4/15/2024 6:50
5789,570494,474041,5,611.11,Shipped,4/1/2024 18:51
5790,948141,306966,2,952.54,Processing,11/21/2023 21:22
5791,418285,651925,5,405.83,Pending,5/3/2024 8:01
5792,331013,175218,3,753.16,Processing,1/18/2024 8:58
5793,67036,38521,4,1990.93,Shipped,10/8/2023 17:13
5794,713890,237014,5,1092.44,Shipped,5/2/2024 4:35
5795,683954,971595,3,469.34,Pending,10/16/2023 12:27
5796,271918,985212,1,191.99,Pending,6/27/2024 8:14
5797,158892,603038,2,430.28,Delivered,9/26/2023 14:01
5798,519552,658841,5,1058.94,Shipped,7/16/2024 12:43
5799,673604,817079,2,305.39,Shipped,10/23/2023 9:28
5800,868721,140812,2,525.51,Processing,6/3/2024 21:19
5801,505928,300594,5,2470.59,Pending,1/28/2024 1:43
5802,36781,925331,1,297.66,Delivered,5/21/2024 4:20
5803,729027,729637,3,100.59,Processing,7/28/2023 23:00
5804,69637,831889,1,297.07,Delivered,10/4/2023 19:58
5805,162574,592707,1,23.15,Delivered,1/11/2024 20:27
5806,690071,957653,2,422.97,Delivered,1/29/2024 16:32
5807,561311,557633,5,2072.16,Processing,10/11/2023 9:25
5808,185440,407471,5,780.32,Delivered,5/23/2024 18:21
5809,330724,167704,5,256.87,Delivered,12/16/2023 6:42
5810,370434,215678,1,317.37,Pending,11/14/2023 5:25
5811,416886,591732,3,987.03,Pending,7/11/2024 18:22
5812,836821,618035,4,732.55,Pending,9/26/2023 12:12
5813,785682,118189,1,215.47,Shipped,6/24/2024 2:22
5814,291085,627753,1,81.61,Delivered,11/21/2023 5:52
5815,855959,600086,4,1715.56,Pending,3/25/2024 18:38
5816,648810,31471,2,895.63,Processing,7/16/2024 16:57
5817,492101,197265,3,180.82,Processing,8/28/2023 9:16
5818,177440,663074,3,103.79,Shipped,8/26/2023 7:49
5819,333451,350449,3,1389.37,Delivered,7/15/2024 13:07
5820,867510,445264,3,1338.37,Processing,2/27/2024 0:25
5821,487096,449648,2,680.36,Delivered,11/25/2023 11:25
5822,221479,307496,1,343.7,Pending,3/7/2024 11:41
5823,259314,844818,5,2211.43,Processing,4/15/2024 10:03
5824,287351,59154,1,388.48,Processing,10/26/2023 8:18
5825,835566,453713,3,834.12,Shipped,5/13/2024 23:37
5826,411042,572824,4,346.67,Delivered,5/3/2024 21:34
5827,298359,898076,5,330.58,Processing,1/23/2024 9:34
5828,994053,504932,1,319.41,Delivered,9/5/2023 13:45
5829,52744,992791,4,969.31,Delivered,1/2/2024 22:12
5830,974907,375338,1,23.83,Delivered,3/3/2024 17:42
5831,912600,478396,4,1793.11,Delivered,11/8/2023 23:27
5832,485375,197567,1,256.37,Processing,2/28/2024 1:09
5833,970457,210159,2,889.91,Pending,3/19/2024 14:01
5834,409346,75165,4,1146.52,Processing,4/21/2024 17:22
5835,241308,674177,2,988.56,Delivered,7/16/2024 12:23
5836,888320,16551,2,577.84,Delivered,3/28/2024 0:29
5837,570385,72679,2,53.11,Delivered,5/25/2024 5:39
5838,820819,110735,5,2350.73,Pending,2/26/2024 7:27
5839,400719,112893,1,128.22,Pending,5/12/2024 7:57
5840,128466,232095,2,164.82,Processing,1/10/2024 9:24
5841,442031,847558,4,1461.4,Processing,10/27/2023 5:08
5842,337971,973936,4,1722.83,Processing,3/9/2024 17:53
5843,354507,996162,4,275.56,Delivered,10/29/2023 21:07
5844,421437,232647,3,447.94,Processing,8/24/2023 21:41
5845,795696,313463,4,1509.53,Shipped,10/25/2023 20:12
5846,989561,500175,5,946.65,Delivered,3/10/2024 21:01
5847,781014,613661,5,871.76,Pending,4/30/2024 11:38
5848,666353,832736,3,1150.5,Processing,1/11/2024 0:24
5849,402392,175074,2,396.64,Processing,9/1/2023 7:12
5850,255631,143411,2,431.49,Processing,10/17/2023 14:03
5851,716979,715746,1,220.97,Shipped,11/20/2023 16:54
5852,78440,673614,1,60.19,Delivered,1/26/2024 5:20
5853,840789,702839,1,444.36,Pending,1/10/2024 1:21
5854,983349,38341,3,630.99,Processing,11/8/2023 19:15
5855,564450,98769,4,590.9,Pending,5/31/2024 13:39
