order_item_id,order_id,product_id,quantity,unit_price
5046,25,194,1,93.21
5047,116,900,3,15.75
5048,11,180,1,21.36
5049,456,432,1,96.38
5050,962,56,5,72.22
5051,756,978,2,78.19
5052,170,500,4,40.99
5053,254,76,2,94.62
5054,292,762,5,47.05
5055,321,439,1,26.86
5056,165,966,4,40.63
5057,464,743,3,45.13
5058,941,617,5,52.91
5059,928,777,1,43.91
5060,781,25,3,48.85
5061,934,904,3,13.93
5062,1,901,2,43.9
5063,44,838,5,95.82
5064,153,847,5,56.28
5065,473,454,5,94.43
5066,642,4,2,42.73
5067,625,498,1,44.85
5068,20,348,2,22.01
5069,679,753,4,42.96
5070,191,63,2,75.99
5071,924,67,2,53.73
5072,198,586,1,97.2
5073,993,908,2,51.43
5074,794,281,3,49.04
5075,608,271,5,84.46
5076,611,273,3,66.99
5077,642,565,3,85.38
5078,42,120,5,93.46
5079,112,445,1,77.88
5080,257,96,5,50.27
5081,19,733,2,65.37
5082,522,662,1,22.58
5083,107,206,3,38.03
5084,518,657,1,72.32
5085,83,269,1,48.81
5086,400,305,1,96.14
5087,398,468,3,49.73
5088,464,594,2,65.57
5089,570,216,4,20.8
5090,922,1000,1,98.03
5091,853,387,3,86.2
5092,209,693,2,93.1
5093,627,173,3,31.6
5094,593,377,4,57.99
5095,446,45,2,75.14
5096,16,432,3,49.02
5097,786,182,5,90.57
5098,759,666,4,18.9
5099,285,658,2,60.49
5100,977,878,3,90.0
5101,748,954,2,68.44
5102,115,695,1,83.25
5103,277,183,4,85.62
5104,728,88,2,46.75
5105,801,508,1,27.92
5106,758,567,2,47.28
5107,233,77,4,84.53
5108,950,205,2,68.99
5109,970,394,5,88.26
5110,124,73,5,68.05
5111,726,522,3,71.97
5112,900,358,5,42.58
5113,395,25,5,77.16
5114,10,470,2,96.54
5115,362,134,4,11.12
5116,959,248,3,95.76
5117,144,501,4,65.03
5118,671,12,3,60.54
5119,124,106,5,23.07
5120,190,330,2,36.28
5121,127,45,1,52.98
5122,30,493,5,90.12
5123,857,784,1,18.49
5124,484,253,4,81.79
5125,10,738,1,97.74
5126,338,402,3,86.88
5127,214,742,3,33.86
5128,879,333,2,12.55
5129,716,881,3,84.06
5130,387,257,1,11.48
5131,72,880,1,18.04
5132,460,421,1,61.73
5133,663,423,1,91.76
5134,562,26,4,78.31
5135,80,131,1,28.75
5136,524,857,5,23.22
5137,532,508,1,42.78
5138,470,502,3,97.73
5139,29,763,3,25.83
5140,406,845,1,64.59
5141,470,202,5,51.07
5142,773,387,5,35.69
5143,328,278,5,96.89
5144,962,45,2,92.38
5145,168,924,5,55.5
5146,793,648,5,22.57
5147,203,856,3,10.24
5148,376,127,4,10.13
5149,184,552,5,96.71
5150,137,177,1,53.73
5151,974,546,3,86.04
5152,662,857,5,79.09
5153,723,300,3,97.13
5154,623,511,2,19.41
5155,596,150,3,86.61
5156,957,757,3,85.33
5157,889,982,2,72.91
5158,855,268,3,97.32
5159,174,195,4,45.9
5160,427,414,2,63.69
5161,510,247,1,50.65
5162,110,530,2,87.84
5163,24,589,3,57.02
5164,351,79,3,49.14
5165,13,930,1,41.84
5166,354,57,2,91.47
5167,682,299,2,65.01
5168,36,142,2,50.54
5169,401,30,1,80.18
5170,153,829,1,82.04
5171,82,887,4,60.5
5172,929,804,2,89.01
5173,310,322,1,21.4
5174,394,565,2,64.02
5175,295,183,4,67.88
5176,670,263,3,68.77
5177,769,11,1,54.86
5178,47,315,5,36.98
5179,227,265,1,26.6
5180,365,903,4,67.85
5181,28,643,1,80.47
5182,126,756,1,83.52
5183,522,57,4,90.41
5184,565,333,5,32.24
5185,301,177,4,23.24
5186,3,896,4,14.88
5187,376,28,1,31.91
5188,492,215,4,25.77
5189,638,387,3,88.13
5190,49,64,1,43.15
5191,51,816,4,45.87
5192,996,84,2,35.7
5193,809,968,5,52.37
5194,509,739,1,56.62
5195,791,879,3,93.05
5196,669,563,5,22.25
5197,645,931,5,31.06
5198,849,167,1,65.62
5199,899,816,5,36.77
5200,779,366,3,20.21
5201,487,927,3,28.64
5202,791,557,1,71.41
5203,877,374,4,10.07
5204,635,382,3,38.88
5205,655,955,1,45.13
5206,567,411,4,30.34
5207,202,553,5,51.36
5208,468,753,3,47.6
5209,250,551,1,20.76
5210,298,968,1,83.15
5211,400,149,2,21.3
5212,856,508,2,36.32
5213,942,715,3,74.68
5214,856,810,1,36.67
5215,128,217,3,73.08
5216,431,843,2,82.78
5217,947,699,4,95.97
5218,947,977,3,87.45
5219,531,83,4,40.15
5220,946,952,4,58.92
5221,53,806,4,85.44
5222,952,821,5,28.32
5223,30,322,5,38.92
5224,910,964,2,50.71
5225,330,635,1,87.24
5226,373,265,3,55.52
5227,197,6,3,73.25
5228,517,852,1,97.68
5229,202,710,3,32.29
5230,234,670,4,49.62
5231,96,707,4,17.02
5232,475,403,3,69.9
5233,748,168,1,73.95
5234,519,637,1,13.1
5235,390,426,4,46.84
5236,518,677,5,36.46
5237,195,381,1,78.26
5238,526,626,5,34.84
5239,569,184,2,51.61
5240,847,682,1,59.43
5241,909,463,5,63.54
5242,178,177,1,83.5
5243,403,567,2,79.61
5244,34,414,3,32.74
5245,970,222,4,54.58
5246,761,703,4,34.57
5247,997,919,2,64.82
5248,632,597,3,55.88
5249,943,6,5,83.19
5250,938,809,5,31.37
5251,863,73,2,90.48
5252,371,620,1,76.77
5253,240,651,2,24.74
5254,734,941,3,23.32
5255,291,459,3,97.5
5256,893,288,4,62.23
5257,714,683,4,66.15
5258,529,705,5,35.75
5259,40,379,2,10.71
5260,274,336,3,57.14
5261,218,963,5,98.7
5262,642,632,1,44.69
5263,815,102,1,21.97
5264,476,189,5,59.35
5265,36,791,4,14.92
5266,643,585,5,44.81
5267,664,861,2,73.72
5268,274,858,2,98.83
5269,833,681,4,20.15
5270,55,222,5,20.73
5271,802,133,1,25.73
5272,182,387,5,35.0
5273,989,833,5,89.9
5274,949,282,5,95.32
5275,350,95,2,52.16
5276,564,149,2,44.29
5277,425,626,3,81.81
5278,442,443,2,66.28
5279,976,636,2,17.13
5280,538,792,3,86.18
5281,54,108,3,30.37
5282,202,126,1,21.7
5283,694,773,2,28.43
5284,393,944,3,94.39
5285,12,523,3,85.8
5286,898,791,1,71.27
5287,914,910,5,77.77
5288,99,685,1,20.79
5289,16,81,4,32.7
5290,615,781,2,32.77
5291,262,49,5,98.03
5292,171,144,5,56.36
5293,102,136,3,90.92
5294,515,105,5,73.87
5295,929,55,2,88.9
5296,469,865,4,50.47
5297,397,427,3,18.96
5298,741,323,3,67.71
5299,644,847,3,29.68
5300,702,168,5,78.73
5301,560,386,1,14.28
5302,317,972,4,50.75
5303,234,689,2,96.16
5304,89,617,2,32.39
5305,442,189,3,30.82
5306,634,172,3,43.88
5307,582,895,5,55.05
5308,53,474,2,21.88
5309,803,453,1,48.84
5310,740,808,3,11.64
5311,17,929,4,89.52
5312,197,97,3,80.5
5313,977,190,3,61.79
5314,496,890,4,41.42
5315,10,198,3,50.1
5316,160,968,5,64.71
5317,637,206,5,67.62
5318,714,680,4,34.89
5319,626,909,4,81.3
5320,968,913,1,22.73
5321,914,199,3,61.43
5322,109,978,1,60.55
5323,787,434,3,75.83
5324,500,383,3,19.17
5325,386,309,3,96.08
5326,340,67,1,62.15
5327,920,701,4,60.65
5328,978,436,2,57.72
5329,519,948,2,27.05
5330,42,891,2,94.94
5331,805,849,3,23.0
5332,455,276,5,12.43
5333,172,358,4,57.64
5334,619,423,1,45.76
5335,16,999,5,21.31
5336,999,568,4,31.28
5337,651,216,1,42.6
5338,221,992,1,13.13
5339,113,576,4,28.89
5340,989,530,4,95.03
5341,771,775,4,27.93
5342,380,964,1,58.42
5343,1000,671,5,43.69
5344,353,959,5,28.77
5345,396,35,4,24.4
5346,861,889,3,77.59
5347,779,716,3,36.05
5348,7,706,5,79.4
5349,777,740,2,94.3
5350,262,619,3,28.89
5351,46,641,1,75.16
5352,646,920,1,90.87
5353,566,846,2,35.38
5354,947,550,2,43.88
5355,58,18,2,77.12
5356,819,954,2,87.25
5357,159,557,1,17.33
5358,644,303,5,71.77
5359,170,30,5,23.1
5360,407,16,3,22.98
5361,348,623,3,43.86
5362,135,458,3,66.28
5363,406,380,5,34.14
5364,825,420,1,91.98
5365,506,837,2,45.98
5366,922,265,4,38.82
5367,121,151,1,25.04
5368,250,918,4,90.76
5369,487,197,1,51.61
5370,209,662,2,33.83
5371,314,220,2,25.41
5372,442,256,5,91.08
5373,41,834,3,14.49
5374,216,626,4,62.99
5375,719,794,3,31.26
5376,727,939,3,33.57
5377,973,238,4,65.6
5378,54,754,1,46.41
5379,117,649,2,30.09
5380,701,590,5,59.45
5381,613,872,2,74.2
5382,120,543,3,38.84
5383,281,278,3,15.67
5384,55,997,1,86.36
5385,372,723,5,71.62
5386,700,633,3,78.88
5387,117,184,4,87.8
5388,135,356,2,70.74
5389,35,141,3,26.79
5390,252,881,5,77.26
5391,206,914,1,57.79
5392,327,822,3,66.46
5393,166,867,3,71.16
5394,228,945,4,84.75
5395,3,956,3,88.33
5396,356,366,3,56.5
5397,92,971,2,30.4
5398,750,376,4,11.29
5399,697,577,4,99.08
5400,918,652,4,55.01
5401,48,231,2,52.29
5402,537,886,4,51.21
5403,236,440,3,70.48
5404,886,115,5,84.39
5405,715,188,4,14.71
5406,278,612,3,62.36
5407,613,568,1,13.88
5408,607,460,2,56.86
5409,918,423,3,48.88
5410,53,95,1,44.03
5411,508,445,5,50.77
5412,245,842,4,67.67
5413,405,706,2,26.04
5414,212,81,1,84.9
5415,207,337,5,82.88
5416,947,749,5,52.63
5417,382,854,4,39.3
5418,612,205,1,61.12
5419,848,802,1,70.94
5420,472,228,4,80.99
5421,696,533,5,48.73
5422,958,757,2,40.41
5423,13,108,1,61.9
5424,882,465,4,41.95
5425,829,170,1,54.7
5426,35,444,4,35.67
5427,248,362,5,61.09
5428,339,409,3,39.17
5429,790,596,2,33.52
5430,86,61,1,62.04
5431,395,557,5,60.82
5432,776,824,2,61.9
5433,316,23,5,13.81
5434,118,954,3,12.74
5435,188,769,1,24.03
5436,263,980,1,61.0
5437,731,689,5,40.43
5438,201,905,3,78.63
5439,321,826,2,20.54
5440,622,833,4,63.3
5441,62,395,4,36.02
5442,256,637,4,18.57
5443,105,156,4,86.6
5444,548,128,5,40.64
5445,697,197,2,98.72
5446,201,128,1,60.47
5447,300,993,4,45.8
5448,507,274,3,37.08
5449,207,525,5,26.28
5450,587,582,2,63.97
5451,504,228,1,31.32
5452,399,813,4,16.44
5453,452,155,4,23.6
5454,189,802,3,58.16
5455,136,845,1,68.09
5456,532,958,4,28.05
5457,824,985,1,51.44
5458,726,745,3,57.03
5459,178,936,3,56.0
5460,178,307,3,13.79
5461,541,250,3,25.22
5462,30,317,4,95.71
5463,876,534,4,57.03
5464,228,439,1,29.32
5465,5,152,3,95.72
5466,943,231,4,66.8
5467,586,62,4,36.82
5468,865,199,1,37.57
5469,4,895,2,32.94
5470,119,856,3,47.61
5471,190,972,3,90.79
5472,418,836,1,47.63
5473,753,808,5,66.95
5474,658,719,2,18.53
5475,243,554,1,19.86
5476,576,347,3,38.82
5477,559,859,1,49.44
5478,799,56,3,93.73
5479,161,265,2,55.03
5480,997,55,3,23.27
5481,770,970,1,18.42
5482,353,543,5,22.03
5483,799,1,5,75.34
5484,295,4,2,74.9
5485,371,617,5,49.11
5486,288,769,3,96.25
5487,551,507,3,60.06
5488,459,882,2,12.65
5489,480,315,1,75.73
5490,465,135,1,74.24
5491,44,385,5,97.5
5492,965,638,3,54.78
5493,815,691,2,80.9
5494,242,224,4,72.95
5495,624,501,1,77.89
5496,42,601,3,16.61
5497,422,300,2,73.18
5498,768,28,2,64.78
5499,205,934,1,18.94
5500,649,724,5,35.19
5501,614,968,4,65.1
5502,744,334,4,48.75
5503,16,257,5,74.54
5504,426,25,1,85.6
5505,334,254,5,44.36
5506,230,152,4,79.06
5507,632,633,1,69.98
5508,308,87,3,99.95
5509,474,320,4,66.33
5510,423,297,3,71.7
5511,326,813,1,28.58
5512,694,38,2,38.7
5513,84,163,2,75.24
5514,918,304,3,13.16
5515,963,199,1,15.02
5516,143,403,3,49.39
5517,238,344,4,12.81
5518,696,50,5,92.91
5519,346,159,1,98.13
5520,657,495,5,29.77
5521,812,227,1,68.18
5522,507,96,5,73.26
5523,423,437,2,71.29
5524,866,437,5,90.27
5525,303,479,2,87.65
5526,272,913,3,32.28
5527,663,478,1,37.51
5528,739,218,5,47.79
5529,768,147,3,46.02
5530,707,73,3,70.17
5531,585,685,3,35.77
5532,485,814,3,37.57
5533,492,399,2,93.21
5534,855,1,3,86.16
5535,339,136,5,12.69
5536,492,232,4,86.62
5537,783,11,1,77.69
5538,697,276,3,86.54
5539,55,357,2,90.9
5540,38,829,5,30.68
5541,246,763,4,23.25
5542,570,779,4,78.25
5543,57,586,5,13.24
5544,458,90,2,89.34
5545,785,650,3,87.3
5546,527,12,2,75.21
5547,462,639,5,43.94
5548,298,283,3,21.85
5549,88,581,2,75.52
5550,561,539,3,40.55
5551,987,801,4,39.31
5552,272,90,4,69.94
5553,964,375,5,96.89
5554,569,426,3,75.74
5555,149,26,3,57.25
5556,530,706,1,36.23
5557,377,790,2,50.19
5558,509,553,1,16.02
5559,491,881,3,59.44
5560,964,449,2,10.16
5561,767,323,1,42.31
5562,71,222,3,31.44
5563,627,846,4,21.91
5564,741,861,4,22.31
5565,329,677,4,94.08
5566,702,169,5,88.31
5567,973,930,2,89.87
5568,61,693,3,29.35
5569,583,603,2,34.32
5570,682,727,4,96.07
5571,544,547,5,71.56
5572,623,396,5,13.24
5573,937,557,1,26.82
5574,533,523,3,61.83
5575,162,876,4,70.2
5576,225,498,3,86.51
5577,694,941,2,20.89
5578,11,813,5,90.53
5579,312,517,2,15.6
5580,514,569,1,91.36
5581,547,349,3,74.03
5582,823,75,1,46.55
5583,199,794,2,36.54
5584,696,32,5,33.88
5585,765,767,1,36.9
5586,823,743,3,41.11
5587,982,631,4,49.91
5588,228,455,4,52.19
5589,244,222,3,67.63
5590,467,97,2,33.99
5591,765,32,2,46.0
5592,951,835,2,27.59
5593,804,894,1,35.67
5594,966,513,4,33.68
5595,264,583,3,72.25
5596,65,332,1,45.57
5597,834,84,5,91.07
5598,562,966,4,28.28
5599,713,357,4,23.85
5600,324,731,4,79.91
5601,964,376,4,31.41
5602,255,951,3,36.58
5603,555,73,4,49.82
5604,879,448,1,14.98
5605,937,488,4,60.61
5606,620,436,1,85.05
5607,846,435,5,43.01
5608,288,373,4,13.52
5609,831,523,2,66.61
5610,987,666,4,90.42
5611,664,161,5,91.69
5612,636,646,2,93.73
5613,148,298,2,63.43
5614,423,964,4,33.57
5615,804,985,1,61.28
5616,973,246,2,61.6
5617,632,933,5,34.05
5618,101,232,5,61.7
5619,812,273,5,47.78
5620,582,579,3,55.83
5621,400,106,5,31.93
5622,196,894,1,34.59
5623,906,82,3,91.05
5624,272,292,5,77.44
5625,629,511,2,42.15
5626,660,245,5,47.98
5627,618,800,3,38.38
5628,738,133,2,58.34
5629,448,448,2,32.44
5630,834,213,3,83.5
5631,604,522,5,30.3
5632,362,10,5,34.86
5633,22,257,4,15.01
5634,693,50,2,72.91
5635,948,281,1,11.56
5636,435,878,2,65.3
5637,299,364,2,60.51
5638,371,647,4,54.18
5639,353,341,1,28.07
5640,243,439,3,31.56
5641,571,771,4,83.2
5642,179,613,1,43.69
5643,77,273,4,10.61
5644,951,224,5,66.67
5645,62,979,5,66.14
5646,472,988,1,50.06
5647,394,45,2,53.72
5648,760,313,5,22.38
5649,757,63,1,82.03
5650,742,735,5,40.05
5651,809,780,2,44.05
5652,54,359,3,99.37
5653,969,793,5,51.58
5654,590,631,1,10.93
5655,347,754,2,11.03
5656,434,883,1,54.48
5657,930,715,1,65.88
5658,411,36,3,63.43
5659,899,97,4,84.27
5660,842,9,2,34.64
5661,253,885,3,55.25
5662,970,510,3,81.16
5663,231,917,3,18.48
5664,970,946,1,17.56
5665,487,240,5,50.26
5666,377,823,2,56.21
5667,193,982,4,47.72
5668,305,564,1,35.37
5669,930,856,3,54.78
5670,128,816,3,43.27
5671,854,183,3,72.99
5672,712,190,4,74.67
5673,271,177,5,22.51
5674,350,944,1,75.3
5675,53,237,3,31.31
5676,166,776,3,94.48
5677,13,569,1,28.54
5678,904,344,1,73.18
5679,192,758,4,42.24
5680,785,19,1,94.02
5681,780,800,3,36.16
5682,170,155,3,27.09
5683,865,195,5,78.23
5684,488,314,4,13.58
5685,132,313,3,40.03
5686,376,294,1,37.4
5687,318,964,4,52.47
5688,906,316,1,12.84
5689,346,119,2,37.6
5690,148,412,1,44.72
5691,359,199,2,14.96
5692,487,779,4,74.49
5693,920,241,2,24.13
5694,276,314,1,30.51
5695,485,230,2,87.36
5696,297,669,5,20.74
5697,796,691,2,24.47
5698,594,846,1,96.9
5699,517,2,3,20.34
5700,27,147,2,40.0
5701,621,738,4,51.68
5702,529,392,1,56.72
5703,321,43,2,69.58
5704,431,398,4,66.68
5705,238,704,5,30.0
5706,790,217,4,80.61
5707,395,678,1,43.83
5708,698,172,3,93.77
5709,257,706,2,32.11
5710,728,527,1,58.79
5711,554,859,2,73.41
5712,947,137,4,43.43
5713,541,11,2,64.25
5714,547,270,4,75.26
5715,572,546,5,93.21
5716,650,928,1,16.89
5717,915,843,4,88.54
5718,677,747,1,40.49
5719,657,766,4,46.49
5720,912,700,3,41.18
5721,446,290,4,80.65
5722,330,443,5,26.65
5723,380,861,5,95.13
5724,371,610,2,69.56
5725,325,907,5,97.25
5726,417,740,2,57.47
5727,971,287,4,55.85
5728,300,263,5,10.94
5729,914,760,3,32.32
5730,645,861,3,67.73
5731,410,307,4,77.78
5732,376,938,5,60.75
5733,305,125,4,86.69
5734,720,499,1,10.82
5735,690,925,5,47.0
5736,732,416,5,37.97
5737,496,920,1,27.46
5738,237,727,5,56.51
5739,935,181,2,55.07
5740,677,342,3,46.06
5741,5,107,3,72.4
5742,732,887,2,40.9
5743,194,600,5,18.32
5744,835,678,2,75.07
5745,482,926,4,71.5
5746,345,947,3,79.94
5747,372,936,5,45.93
5748,828,549,4,57.68
5749,279,798,4,46.39
5750,647,943,5,95.19
5751,614,761,2,16.92
5752,384,911,4,26.91
5753,339,860,2,44.77
5754,849,297,3,28.35
5755,846,473,2,33.04
5756,849,368,1,78.3
5757,130,101,1,38.71
5758,675,673,5,51.9
5759,450,124,1,83.6
5760,130,550,2,67.42
5761,148,641,4,75.17
5762,965,708,1,58.79
5763,815,346,5,53.75
5764,263,219,4,71.13
5765,238,901,2,33.98
5766,883,573,3,86.56
5767,10,429,4,18.48
5768,880,886,1,60.09
5769,180,93,3,65.14
5770,525,750,3,91.51
5771,78,995,3,27.43
5772,229,632,2,58.39
5773,5,97,2,80.74
5774,876,985,3,98.83
5775,330,54,5,98.02
5776,561,444,5,92.96
5777,949,195,5,86.17
5778,888,674,5,79.76
5779,769,427,3,11.25
5780,555,130,5,27.41
5781,418,304,1,35.63
5782,253,976,3,80.86
5783,24,673,2,97.28
5784,128,741,1,32.78
5785,240,97,4,52.96
5786,804,657,3,25.95
5787,51,607,4,44.56
5788,888,834,4,83.66
5789,981,721,1,43.49
5790,526,754,4,83.81
5791,225,393,4,32.06
5792,498,751,1,44.73
5793,990,357,2,54.35
5794,282,107,3,53.94
5795,474,27,4,22.22
5796,891,889,4,53.34
5797,269,368,3,59.87
5798,257,716,1,75.52
5799,773,541,5,45.95
5800,248,154,4,59.42
5801,690,815,5,35.94
5802,83,506,3,63.23
5803,908,67,1,46.88
5804,794,45,1,93.8
5805,40,755,3,18.67
5806,662,913,5,24.0
5807,735,908,3,11.51
5808,809,48,3,95.96
5809,345,390,5,42.18
5810,973,781,1,75.26
5811,369,754,3,77.63
5812,47,711,4,23.28
5813,749,615,1,76.41
5814,486,61,4,43.93
5815,964,955,4,78.29
5816,452,912,5,98.22
5817,635,106,4,17.18
5818,916,592,3,36.67
5819,228,163,3,95.98
5820,713,934,1,43.4
5821,491,228,4,65.4
5822,529,755,5,81.46
5823,39,14,3,83.48
5824,953,547,5,17.92
5825,598,825,4,66.38
5826,66,607,3,40.42
5827,15,132,2,66.37
5828,978,342,1,81.21
5829,22,715,5,25.56
5830,307,608,5,17.08
5831,494,160,5,39.97
5832,484,990,1,36.46
5833,339,134,2,38.77
5834,687,315,4,79.52
5835,103,568,3,86.11
5836,654,672,1,98.85
5837,349,450,5,78.04
5838,262,980,4,99.43
5839,17,444,2,46.25
5840,974,795,1,10.66
5841,629,536,5,91.69
5842,771,592,3,90.09
5843,803,455,2,93.45
5844,396,661,2,73.77
5845,369,638,4,12.2
5846,349,156,1,67.84
5847,921,39,2,86.6
5848,464,452,3,66.55
5849,805,267,2,93.5
5850,120,896,5,89.16
5851,46,291,4,78.23
5852,1,129,2,43.93
5853,629,957,4,32.15
5854,86,680,2,69.93
5855,680,400,2,98.46
5856,232,302,2,56.74
5857,624,701,4,48.83
5858,361,969,3,80.59
5859,896,237,1,60.83
5860,780,622,3,73.52
5861,995,41,1,31.3
5862,108,519,5,22.46
5863,90,823,3,18.5
5864,651,726,1,16.17
5865,984,367,5,64.41
5866,383,366,2,71.1
5867,724,915,3,52.75
5868,721,673,3,65.25
5869,179,4,1,19.8
5870,990,486,4,86.45
5871,708,740,4,60.52
5872,231,280,1,56.15
5873,331,790,4,58.64
5874,293,644,5,74.79
5875,148,136,4,72.69
5876,791,370,4,38.39
5877,477,383,3,36.83
5878,437,810,5,44.15
5879,259,368,2,91.55
5880,570,32,2,93.19
5881,828,334,5,43.23
5882,434,481,1,92.06
5883,506,308,2,23.54
5884,714,228,5,13.35
5885,593,449,1,33.83
5886,493,685,4,40.36
5887,191,852,1,94.23
5888,999,1,3,99.09
5889,202,383,2,16.8
5890,46,540,4,86.21
5891,28,665,2,83.11
5892,781,134,4,75.33
5893,201,639,2,82.77
5894,79,702,5,97.68
5895,240,690,1,99.34
5896,365,662,3,66.95
5897,523,133,5,40.97
5898,661,478,5,34.12
5899,337,335,3,42.57
5900,25,860,2,25.18
5901,397,168,2,62.43
5902,374,30,4,20.38
5903,429,962,3,26.86
5904,610,482,5,92.12
5905,399,609,5,92.59
5906,85,574,4,54.06
5907,75,850,4,13.5
5908,957,37,4,53.18
5909,417,670,3,14.21
5910,854,283,2,98.52
5911,786,260,4,90.98
5912,712,244,3,67.79
5913,924,940,2,41.25
5914,818,144,1,18.63
5915,407,598,5,72.75
5916,320,697,4,75.86
5917,806,324,2,99.34
5918,771,917,5,14.92
5919,274,858,3,28.38
5920,863,9,4,57.96
5921,981,172,5,48.15
5922,677,867,4,58.36
5923,428,346,4,37.4
5924,906,23,5,41.25
5925,169,192,1,83.83
5926,63,25,3,56.78
5927,444,13,2,52.07
5928,205,341,1,79.48
5929,257,907,5,50.72
5930,23,256,2,67.14
5931,831,653,1,74.43
5932,639,603,2,78.05
5933,817,379,5,83.26
5934,959,101,4,16.92
5935,986,515,1,19.92
5936,529,485,1,11.33
5937,736,515,1,49.51
5938,975,134,5,33.1
5939,327,347,3,91.84
5940,537,13,5,39.38
5941,553,10,1,28.75
5942,569,740,4,37.47
5943,709,502,3,33.77
5944,898,565,4,52.45
5945,995,7,5,73.59
5946,922,120,1,10.25
5947,226,695,3,73.9
5948,672,61,3,62.34
5949,585,528,1,53.56
5950,648,783,3,29.72
5951,796,440,5,61.18
5952,628,35,1,61.58
5953,124,274,3,51.31
5954,473,611,3,82.44
5955,127,90,1,53.71
5956,978,892,4,64.89
5957,15,425,3,25.74
5958,716,60,4,44.55
5959,856,408,1,90.56
5960,41,901,4,60.96
5961,969,430,3,59.27
5962,912,11,5,86.57
5963,415,543,5,24.86
5964,845,530,1,48.41
5965,631,978,1,39.03
5966,404,4,4,69.78
5967,160,588,5,20.36
5968,395,132,3,23.26
5969,382,3,4,34.98
5970,888,450,5,17.24
5971,717,544,1,75.75
5972,523,862,4,42.06
5973,545,798,5,94.58
5974,76,833,1,29.92
5975,357,809,1,90.89
5976,280,889,1,64.12
5977,938,619,5,84.55
5978,473,911,2,90.63
5979,316,874,4,56.48
5980,78,441,2,58.12
5981,895,885,4,31.04
5982,848,645,4,28.35
5983,991,442,2,71.72
5984,983,161,4,12.17
5985,96,517,2,86.25
5986,616,99,4,73.75
5987,763,233,5,54.59
5988,73,184,4,97.77
5989,812,50,5,94.83
5990,320,450,2,77.8
5991,79,66,4,37.6
5992,419,153,4,14.06
5993,761,530,2,93.9
5994,163,82,2,72.75
5995,944,820,2,60.8
5996,642,202,5,52.03
5997,33,953,3,93.78
5998,568,985,2,50.35
5999,784,556,2,12.2
6000,656,508,4,82.69
6001,89,810,1,42.85
6002,343,491,4,26.62
6003,397,460,5,20.3
6004,716,368,2,61.46
6005,757,386,2,95.49
6006,599,203,2,60.72
6007,908,390,5,22.26
6008,273,834,5,51.63
6009,240,532,5,54.0
6010,395,571,4,64.81
6011,627,606,2,42.86
6012,74,989,5,74.21
6013,818,532,2,60.14
6014,513,81,3,72.05
6015,148,335,4,26.17
6016,918,118,4,52.97
6017,787,115,1,82.86
6018,291,733,1,16.55
6019,757,259,3,15.17
6020,765,578,2,44.27
6021,139,418,5,13.2
6022,370,246,4,74.09
6023,438,176,1,50.08
6024,134,167,1,45.99
6025,622,118,4,64.79
6026,690,252,3,91.23
6027,78,257,3,40.54
6028,876,622,3,85.57
6029,281,987,5,18.76
6030,24,414,3,35.1
6031,179,642,3,40.4
6032,405,272,4,27.75
6033,952,427,3,84.45
6034,508,619,1,29.74
6035,377,713,4,76.01
6036,896,478,1,16.58
6037,794,835,1,64.93
6038,609,523,5,99.3
6039,492,969,4,83.95
6040,425,97,2,61.63
6041,632,266,1,19.75
6042,189,586,4,39.13
6043,591,993,3,78.1
6044,614,807,2,99.55
6045,870,502,5,48.81
6046,102,954,4,81.85
6047,484,973,4,75.1
6048,557,575,1,58.62
6049,447,74,5,66.91
6050,294,963,4,47.55
6051,895,435,3,55.42
6052,319,588,4,37.31
6053,96,198,5,71.02
6054,240,495,2,60.6
6055,509,330,2,74.39
6056,461,322,3,54.12
6057,197,326,3,87.42
6058,667,812,4,65.77
6059,346,718,2,98.89
6060,451,805,2,59.01
6061,831,786,2,78.39
6062,870,227,2,76.85
6063,386,274,1,74.01
6064,632,362,2,37.68
6065,872,307,5,51.73
6066,879,347,4,43.14
6067,453,576,4,14.01
6068,785,598,5,17.27
6069,144,11,5,56.04
6070,672,743,4,80.95
6071,904,582,3,17.46
6072,329,371,5,98.85
6073,956,608,2,56.1
6074,501,404,3,71.16
6075,58,35,1,40.73
6076,178,995,2,76.49
6077,859,676,4,71.73
6078,106,953,4,48.36
6079,333,903,2,29.51
6080,194,594,3,13.6
6081,795,354,1,54.23
6082,304,567,1,32.87
6083,334,25,4,34.19
6084,227,607,4,97.85
6085,738,11,3,22.4
6086,116,36,5,56.46
6087,601,152,1,66.98
6088,282,571,3,13.04
6089,38,774,2,81.56
6090,836,850,2,33.69
6091,925,348,5,30.63
6092,60,621,4,60.14
6093,432,531,2,15.87
6094,685,476,4,59.56
6095,85,309,2,46.25
6096,873,550,5,61.05
6097,864,428,1,31.7
6098,854,162,5,39.06
6099,939,916,4,49.38
6100,549,179,2,63.97
6101,17,965,5,59.15
6102,785,688,4,46.41
6103,875,247,4,51.53
6104,227,889,2,29.26
6105,112,457,5,93.66
6106,840,35,3,63.32
6107,598,151,5,29.97
6108,955,787,1,22.64
6109,90,129,1,80.89
6110,147,99,1,14.63
6111,501,747,4,14.3
6112,838,794,1,18.62
6113,873,938,5,32.39
6114,330,245,4,23.29
6115,135,26,3,79.52
6116,711,664,2,40.12
6117,202,777,2,23.6
6118,658,364,3,40.51
6119,429,736,2,51.77
6120,734,626,4,38.05
